Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-2,"Cần bán căn Shophouse chung cư The Sun Avenue, phường An Phú, Quận 2.",--,1,T.Nam,Để trống,Khác,--,--,44 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","7,8 tỷ","177,4 triệu/m²"
quan-2,"Bán căn chung cư The Sun Avenue, phường An Phú, Quận 2",1,1,Đ.Bắc,Để trống,Khác,--,--,"51,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,8 tỷ","54,7 triệu/m²"
quan-2,"Bán căn Officetel, nội thất tiện nghi, chung cư The Sun Avenue, phường An Phú, Quận 2.",1,1,Đ.Bắc,Để trống,Khác,--,--,"37,6 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,1 tỷ","55,9 triệu/m²"
quan-2,"Chính chủ bán căn Officetel, chung cư The Sun Avenue, phường An Phú, Quận 2.",1,1,Đ.Nam,Để trống,Sổ hồng,--,--,"56,7 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,6 tỷ","45,8 triệu/m²"
quan-2,"Bán căn chung cư The Sun Avenue,3 phòng ngủ, phường An Phú, Quận 2",3,2,T.Nam,Để trống,Khác,--,--,"109,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",6 tỷ,"54,9 triệu/m²"
quan-2,"Bán căn chung cư An Hòa, 3 phòng ngủ, có nội thất, phường An Phú, Quận 2.",3,2,Không xác định,Để trống,Khác,--,--,105 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,675 tỷ",35 triệu/m²
quan-2,"Cần bán căn hộ, chung cư The Sun Avenue, phường An Phú, Quận 2",2,2,T.Bắc,Để trống,Khác,--,--,"73,1 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,215 tỷ","57,7 triệu/m²"
quan-2,"Bán căn hộ cao cấp Masteri Thảo Điền 2 Phòng ngủ, đầy đủ nội thất. - Hướng Tây Bắc.",2,2,T.Bắc,Để trống,Sổ hồng,--,"64,4 m²",60 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,22 tỷ","70,3 triệu/m²"
quan-2,"Bán căn hộ cao cấp Masteri Thảo Điền 2 Phòng ngủ, đầy đủ nội thất. - Hướng Đông Nam.",2,2,Đ.Nam,Để trống,Sổ hồng,--,"63,5 m²","58,7 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,15 tỷ","70,7 triệu/m²"
quan-2,"Cần bán căn hộ chung cư Masteri Thảo Điền, phường Thảo Điền, Quận 2- Căn góc, ban công hướng Bắc.",3,2,Bắc,Để trống,Khác,--,--,"90,7 m²",--,--,--,--,"Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",7 tỷ,"77,2 triệu/m²"
quan-2,"Bán căn góc, 3 phòng ngủ, nội thất đầy đủ, tiện nghi, chung cư The Sun Avenue, phường An Phú, Quận 2.",3,2,Đ.Nam,Đang ở,Khác,--,--,"96,1 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,1 tỷ","53,1 triệu/m²"
