Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-1,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN PHƯỜNG NGUYỄN CƯ TRINH QUẬN 1,2,3,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu",121 m²,"203,8 m²","21,3 m","5,7 m",--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng",48 tỷ,"396,7 triệu/m²"
quan-1,BÁN NHÀ NGUYÊN CĂN PHƯỜNG CẦU KHO QUẬN 1 - HẺM XE MÁY ,2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,26 m²,"79,2 m²","7,6 m","3,5 m","2,2 m",--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm","3,8 tỷ","146,2 triệu/m²"
quan-1,BÁN NHÀ NGUYÊN CĂN PHƯỜNG CÔ GIANG QUẬN 1- HẺM XE MÁY,4,3,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"23,3 m²",70 m²,4 m,"7,1 m",1 m,--,Cần bán gấp,"4,5 tỷ","193,1 triệu/m²"
quan-1,"Nhà hẻm ba gác thông thoáng tại TRUNG TÂM QUẬN 1, nhà đang ở, sổ hồng riêng chính chủ!",2,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,36 m²,"52,2 m²",10 m,3 m,"2,2 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm","5,8 tỷ","161,1 triệu/m²"
quan-1,"Nhà Mặt Tiền phường Tân Định, Quận 1, thuận tiện kinh doanh, sổ hồng chính chủ!",2,2,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"30,1 m²",60 m²,"9,9 m","3,2 m",--,15 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm","10,23 tỷ","339,9 triệu/m²"
quan-1,BÁN NHÀ NGUYÊN CĂN HẺM BA GÁC PHƯỜNG CÔ GIANG QUẬN 1,1,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"25,8 m²","50,7 m²","6,1 m","5,9 m","2,7 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,8 tỷ",186 triệu/m²
quan-1,BÁN NHÀ NGUYÊN CĂN HẺM NGUYỄN VĂN NGUYỄN QUẬN 1,--,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 gác suốt",20 m²,39 m²,5 m,4 m,"2,4 m",15 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm","3,2 tỷ",160 triệu/m²
quan-1,"Bán nhà 1 lầu sân thượng cách mặt tiền 12m phường Tân Định, Quân 1",2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,"28,1 m²","66,3 m²","3,5 m","8,2 m",3 m,--,,"7,5 tỷ","266,9 triệu/m²"
quan-1,Nhà nở hậu hẻm xe tải quận 1,2,2,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"52,6 m²","78,6 m²","18,7 m","2,6 m",7 m,--,"Gần chợ, siêu thị. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Thiết kế thông thoáng",12 tỷ,228 triệu/m²
quan-1,"Bán nhà hẻm đường Nguyễn Cảnh Chân, phường Cầu Kho, Quận 1",3,2,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",31 m²,"80,7 m²","7,3 m","4,6 m","2,5 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","7,43 tỷ","239,7 triệu/m²"
