Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-2,"Chính chủ bán căn thô 3 phòng ngủ, tầng cao view đẹp, Palm Heights, phường An Phú, Quận 2.",3,2,T.Bắc,Để trống,Khác,--,--,105 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",6 tỷ,"57,1 triệu/m²"
quan-2,"Bán nhà cấp 4 nở hậu, căn góc 2 măt tiền đường xe hơi phường Bình An, Quận 2.",4,4,Đông,Đang cho thuê,Sổ hồng,1 trệt,103 m²,103 m²,19.0 m,5.3 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","9,8 tỷ","95,1 triệu/m²"
quan-2,"Bán căn góc, 3 phòng ngủ, nội thất tiện nghi, chung cư Kris Vue, phường Bình Trưng Đông, Quận 2.",3,2,T.Bắc,Đang ở,Sổ hồng,--,--,99 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,15 tỷ","41,9 triệu/m²"
quan-2,"Cần bán căn hộ chung cư Citi Home Cát Lái, 2 phòng ngủ 1WC, view Landmark 81.",2,1,Bắc,Để trống,Sổ hồng,--,--,"57,2 m²",--,--,--,--,"Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,7 tỷ","29,7 triệu/m²"
quan-2,"Bán căn hộ nội thất cơ bản dự án Thủ Thiêm Dragon phường Thạnh Mỹ Lợi, quận 2.",2,2,T.Nam,Để trống,Khác,--,--,"75,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Cần bán gấp. Khu vực an ninh, yên tĩnh","3,2 tỷ","42,6 triệu/m²"
quan-2,"Bán nhà nở hậu phường Bình Trưng Tây, Quận 2",2,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,49 m²,"59,1 m²",10.46 m,3.9 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,85 tỷ","78,6 triệu/m²"
quan-2,"Bán căn hộ De Capella 2 Phòng ngủ, đầy đủ nội thất, phường Bình Khánh, Quận 2.",2,2,T.Bắc,Để trống,Khác,--,--,80 m²,--,--,--,--,"Tên dự án:. De Capella. Vị trí:. Lương Định Của, Khu phố 3, Bình Khánh, Quận 2, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Công ty Cổ phần Quốc Cường Gia Lai. Quy mô:. 2 block, 380 căn hộ. Xem chi tiết","3,95 tỷ","49,4 triệu/m²"
quan-2,"Bán căn hộ chung cư The Sun Avenue quận 2. Nhà trống, giao nhà ngay.",1,1,Không xác định,Để trống,Khác,--,--,"51,1 m²",--,--,--,--,"Tên dự án:. The Sun Avenue. Vị trí:. 28 Đường Mai Chí Thọ, phường An Phú, Quận 2, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Tập đoàn Novaland. Quy mô:. 8 block, 1400 căn hộ. Xem chi tiết","2,78 tỷ","54,4 triệu/m²"
quan-2,Bán căn hộ 2 phòng ngủ dự án CitiSoho phường Cát Lái quận 2.,2,2,T.Bắc,Để trống,Khác,--,--,59 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","1,75 tỷ","29,7 triệu/m²"
quan-2,"Chủ bán căn 1 phòng ngủ, chung cư Đảo Kim Cương, phường Bình Trưng Tây, Quận 2.",1,1,Nam,Đang ở,Khác,--,--,"50,4 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",3 tỷ,"59,5 triệu/m²"
