Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-thanh,"Bán nhà Hẻm  Xô Viết Nghệ Tĩnh, phường 26, Bình Thạnh.",3,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"231,2 m²","231,2 m²",29.43 m,6.1 m,4.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",18 tỷ,"77,9 triệu/m²"
quan-binh-thanh,"Bán nhà Cấp 4 hẻm Nguyễn Xí, phường 13, Bình Thạnh.",2,1,Đ.Nam,Để trống,Sổ hồng,1 trệt,"88,4 m²","88,4 m²",20.2 m,4.71 m,7.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",12 tỷ,"135,7 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm Phan Chu Trinh, Phường 24, Bình Thạnh",5,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","39,8 m²","152,7 m²",10 m,"3,6 m","3,5 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","6,5 tỷ","163,3 triệu/m²"
quan-binh-thanh,"Bán nhà Quận Bình Thạnh - Khu dân cư hiện hữu - Hẻm an ninh, yên tĩnh",4,5,Đông,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 3 lầu","33,8 m²",135 m²,"10,1 m","3,3 m","2,5 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Sân để xe rộng rãi",6 tỷ,"177,5 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm Đinh Bộ Lĩnh, phường 26, Bình Thạnh",4,4,Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","70,6 m²","220,5 m²",17.0 m,4.2 m,8.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường",14 tỷ,"198,3 triệu/m²"
quan-binh-thanh,"Bán nhà Mặt Tiền Đinh Bộ Lĩnh, phường 26, Bình Thạnh. ",6,5,Đông,Để trống,Sổ hồng,1 trệt + 3 lầu,"62,8 m²","233,2 m²",15.1 m,4.2 m,--,20.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","17,5 tỷ","278,7 triệu/m²"
quan-binh-thanh,Bán nhà mặt tiền thụt Quận Bình Thạnh - Sổ hồng chính chủ ,2,1,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"14,2 m²","28,4 m²",9.5 m,2.75 m,5.0 m,--,,"3,79 tỷ","266,9 triệu/m²"
quan-binh-thanh,"Bán nhà nát Mặt tiền đường Đinh Bộ Lĩnh, phường 26, Bình Thạnh",--,--,T.Bắc,Để trống,Sổ hồng,1 trệt,54 m²,54 m²,10 m,5 m,--,20 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","10,8 tỷ",200 triệu/m²
quan-binh-thanh,Bán nhà Quận Bình Thạnh - Nhà tiện xây mới - Hẻm đường Ngô Tất Tố,7,3,T.Bắc,Để trống,Sổ hồng,1 trệt,"48,1 m²","48,1 m²",17 m,"3,2 m","3,5 m",--,,8 tỷ,"166,3 triệu/m²"
quan-binh-thanh,"Bán nhà Mặt Tiền  Phó Đức Chính, phường 1, Bình Thạnh. ",3,3,Đông,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu",142 m²,142 m²,30.0 m,4.75 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",17 tỷ,"119,7 triệu/m²"
