Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-thu-duc,"Chính chủ bán gấp Ki-ốt và dãy trọ 13 phòng, mặt tiền đường số, ngay trường tiểu học Bình Chiểu, thành phố Thủ Đức",14,14,T.Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","262,7 m²","74,9 m²",36.35 m,7.0 m,--,6.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",12 tỷ,"45,7 triệu/m²"
quan-thu-duc,"Chính chủ bán gấp nhà 1 trệt 2 lầu, hẻm xe hơi, ngay Chợ Hiệp Bình, phường Hiệp Bình Chánh, thành phố Thủ Đức",6,5,Tây,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","75,9 m²",200 m²,19.13 m,4.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","8,7 tỷ","114,6 triệu/m²"
quan-thu-duc,"Bán gấp nhà 5 tầng thiết kế hiện đại sang trọng, mặt tiền đường nội bộ, liền kề Chợ Hiệp Bình Chánh, thành phố Thủ Đức",8,7,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",130 m²,"421,3 m²",17.5 m,7.4 m,--,12.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","13,5 tỷ","103,8 triệu/m²"
quan-thu-duc,"Chính chủ bán gấp lô đất thổ cư 100%, hẻm xe hơi, ngay KCX Linh Trung II, phường Bình Chiểu, thành phố Thủ Đức",--,--,T.Bắc,Để trống,Sổ hồng,--,"81,3 m²",--,16.25 m,5.31 m,4.7 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","3,45 tỷ","42,4 triệu/m²"
quan-thu-duc,"Chính chủ bán nhà cấp 4, hẻm xe hơi, sau lưng Co.opMart Bình Triệu, phường Hiệp Bình Chánh, Quận Thủ Đức",2,1,Đ.Bắc,Để trống,Sổ đỏ,1 trệt,90 m²,90 m²,20 m,"4,5 m",4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",7 tỷ,"77,8 triệu/m²"
quan-thu-duc,"Bán nhà 1 trệt 1 lửng hẻm ba gác ngay đường số 6, Phường Linh Chiểu, Quận Thủ Đức",2,1,Nam,Đang ở,Sổ đỏ,1 trệt + 1 lầu,37 m²,"77,1 m²","9,5 m","3,8 m","3,1 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,5 tỷ","121,6 triệu/m²"
quan-thu-duc,"Bán nhà xinh mới xây hẻm ba gác ngay đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức",2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"26,4 m²",68 m²,8.0 m,3.3 m,2.25 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","3,6 tỷ","136,4 triệu/m²"
quan-thu-duc,"Bán nhà cấp 4 kèm phòng trọ hẻm ba gác ngay đường số 18, Phường Linh Chiểu, Quận Thủ Đức",4,4,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt,"101,6 m²","90,7 m²","16,3 m","6,1 m","2,5 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",6 tỷ,"59,1 triệu/m²"
quan-thu-duc,"Bán gấp lô đất nở hậu, hẻm xe hơi, gần Chợ Tam Hải, phường Tam Bình, Quận Thủ Đức",--,--,T.Bắc,Để trống,Sổ hồng,--,"309,8 m²","272,4 m²",19.86 m,6.62 m,4.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","8,7 tỷ","28,1 triệu/m²"
quan-thu-duc,"Bán lô đất mặt tiền đường Phường Bình Thọ, Quận Thủ Đức",--,--,T.Bắc,Để trống,Sổ hồng,--,"368,5 m²",--,29.07 m,12.06 m,--,8.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","46,8 tỷ",127 triệu/m²
quan-thu-duc,"Bán căn biêt thự mini, hẻm xe hơi phường Hiệp Bình Chánh, Quận Thủ Đức",2,2,Đ.Bắc,Đang ở,Sổ hồng,1 trệt,"141,3 m²",104 m²,21.58 m,7.85 m,3.5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",18 tỷ,"127,4 triệu/m²"
quan-thu-duc,"Bán nhà cấp 4, ngay siêu thị Điện Máy Xanh phường Bình Chiểu, Quận Thủ Đức",2,2,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng","49,5 m²","70,4 m²",9.92 m,5.0 m,2.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,85 tỷ","57,6 triệu/m²"
quan-thu-duc,"Bán căn Shophouse tại chung cư cao cấp ven sông Opal Riverside, phường Hiệp Bình Chánh, Quận Thủ Đức",--,--,T.Nam,Để trống,Khác,--,--,"50,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học","3,4 tỷ","67,7 triệu/m²"
quan-thu-duc,"Bán gấp lô đất 2 mặt tiền đường số, phường Trường Thọ, Quận Thủ Đức",--,--,T.Bắc,Để trống,Sổ hồng,--,87 m²,--,15.0 m,6.0 m,--,20.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh",10 tỷ,"114,9 triệu/m²"
quan-thu-duc,"Bán dãy 8 trọ 8 phòng, hẻm xe hơi, phường Trường Thọ, Quận Thủ Đức",8,8,T.Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","241,8 m²","242,5 m²",32.55 m,7.38 m,6.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh",17 tỷ,"70,3 triệu/m²"
