Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-thanh,"Chính chủ cần bán căn hộ 2 phòng ngủ tòa Central 3, sổ hồng chính chủ VINHOMES CENTRAL PARK",2,2,Không xác định,Để trống,Sổ hồng,--,--,"82,1 m²",--,--,--,--,,"5,9 tỷ","71,9 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ VINHOMES CENTRAL PARK, tòa Landmark 4, sổ hồng chính chủ",2,2,Không xác định,Để trống,Sổ hồng,--,--,"79,1 m²",--,--,--,--,,"6,5 tỷ","82,2 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ Officetel tầng 12A, Landmark 5 VINHOMES CENTRAL PARK",1,1,Không xác định,Để trống,Khác,--,--,"50,5 m²",--,--,--,--,,"3,3 tỷ","65,3 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ 1 phòng ngủ, sổ hồng chính chủ, tòa Central 2 VINHOMES CENTRAL PARK",1,1,Không xác định,Để trống,Sổ hồng,--,--,"52,8 m²",--,--,--,--,,"4,5 tỷ","85,2 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ Officetel Landmark Plus VINHOMES CENTRAL PARK, đang để trống",1,1,Không xác định,Để trống,Khác,--,--,53 m²,--,--,--,--,,"3,45 tỷ","65,1 triệu/m²"
quan-binh-thanh,"Cần bán căn hộ 1 phòng ngủ, sổ hồng chính chủ, Park 6A VINHOMES CENTRAL PARK",1,1,Không xác định,Để trống,Sổ hồng,--,--,"52,7 m²",--,--,--,--,,"4,5 tỷ","85,4 triệu/m²"
quan-binh-thanh,Chính chủ bán căn hộ Officetel Landmark 4 VINHOMES CENTRAL PARK,1,1,Không xác định,Để trống,Khác,--,--,"53,7 m²",--,--,--,--,,"3,8 tỷ","70,8 triệu/m²"
quan-binh-thanh,Chính chủ cần bán căn hộ 2 phòng ngủ tòa Landmark Plus - VINHOMES CENTRAL PARK,2,2,Không xác định,Để trống,Khác,--,--,"77,2 m²",--,--,--,--,,"5,9 tỷ","76,4 triệu/m²"
quan-binh-thanh,Chính chủ bán căn hộ 1 phòng ngủ Officetel Central 3 VINHOMES CENTRAL PARK ,1,1,Không xác định,Để trống,Khác,--,--,"45,9 m²",--,--,--,--,,"3,2 tỷ","69,7 triệu/m²"
quan-binh-thanh,"Chính chủ cần bán căn hộ tòa Central 2, đã có sổ hồng VINHOMES CENTRAL PARK",1,1,Không xác định,Để trống,Sổ hồng,--,--,"52,8 m²",--,--,--,--,,"4,7 tỷ",89 triệu/m²
