Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-thanh,"Bán nhà hẻm đường Nơ Trang Long, phường 12, Bình Thạnh",2,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"44,7 m²",88 m²,10.26 m,4.95 m,5.0 m,--,,"7,2 tỷ","161,1 triệu/m²"
quan-binh-thanh,Bán căn hộ 2 phòng ngủ La Bonita Nguyễn Gia Trí quận Bình Thạnh,2,2,Không xác định,Đang ở,Khác,--,72 m²,72 m²,--,--,--,--,,3 tỷ,"41,7 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Bình Quới, hẻm thông, khu dân cư yên tĩnh",1,1,Đ.Nam,Để trống,Sổ hồng,1 trệt,"136,7 m²",63 m²,18.55 m,7.45 m,2.8 m,--,"Gần công viên, trung tâm","4,6 tỷ","33,6 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ Chung cư CỬU LONG, đang để trống, nội thất cơ bản ",2,2,Không xác định,Để trống,Sổ hồng,--,--,85 m²,--,--,--,--,,"2,88 tỷ","33,9 triệu/m²"
quan-binh-thanh,"Bán Nhà hẻm xe hơi đường Chu Văn An, Khu vực an ninh.",3,3,Tây,Để trống,Sổ hồng,1 trệt + 2 lầu,"46,5 m²","146,1 m²",8.1 m,4.48 m,4.5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","7,1 tỷ","152,7 triệu/m²"
quan-binh-thanh,"Bán nhà đất nền quận Bình Thạnh, - Khu dân cư an ninh, yên tĩnh",--,--,Nam,Để trống,Sổ hồng,--,"115,9 m²",--,23.0 m,5.0 m,3.5 m,--,,"3,3 tỷ","28,5 triệu/m²"
quan-binh-thanh,"Bán đất nền hẻm đường đường Nơ Trang Long, Phường 13, Bình Thạnh",--,--,Nam,Để trống,Sổ hồng,--,"54,1 m²",--,15.25 m,2.72 m,2.45 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","3,35 tỷ","61,9 triệu/m²"
quan-binh-thanh,Bán nhà HXH Đặng Thùy Trâm Phường 13 Bình Thạnh.,4,2,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,80 m²,160 m²,20.0 m,4.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","9,2 tỷ",115 triệu/m²
quan-binh-thanh,Bán nhà hẻm Quận Bình Thạnh - Sổ hồng chính chủ - Hẻm đường Xô Viết Nghệ Tĩnh,3,2,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","26,2 m²",60 m²,5.35 m,3.15 m,2.0 m,--,,"3,2 tỷ","122,1 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm Phan Văn Trị, phường 11, Quận Bình Thạnh",2,1,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,15 m²,30 m²,4.85 m,4.22 m,2.47 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","2,6 tỷ","173,3 triệu/m²"
quan-binh-thanh,Bán nhà hẻm đường Chu Văn An hẻm thông. Quận Bình Thạnh,2,2,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"32,3 m²","63,1 m²",8.1 m,4.05 m,2.91 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","4,1 tỷ","126,9 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm thông oto đường Lê Trực, Quận Bình Thạnh",7,5,T.Bắc,Để trống,Sổ hồng,1 trệt + 3 lầu,"66,6 m²","216,4 m²",13.24 m,4.0 m,7.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","13,5 tỷ","202,7 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Hoàng Hoa Thám, phường 5, Bình Thạnh",2,2,Đông,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu",22 m²,44 m²,7.0 m,2.0 m,2.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","3,8 tỷ","172,7 triệu/m²"
quan-binh-thanh,"Bán Nhà hẻm đường Võ Duy Ninh Quận Bình Thạnh 654.5m², Giáp Quận 1",4,3,Đông,Để trống,Sổ hồng,1 trệt + 2 lầu,"654,5 m²",543 m²,28.09 m,18.44 m,2.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi",48 tỷ,"73,3 triệu/m²"
quan-binh-thanh,"Bán nhà đường Hoàng Hoa Thám, phường 6, Bình Thạnh",1,1,Nam,Để trống,Sổ hồng,1 trệt,29 m²,27 m²,4.05 m,7.05 m,2.0 m,--,,"2,35 tỷ",81 triệu/m²
quan-binh-thanh,"Bán nhà riêng Quận Bình Thạnh, 2 mặt hẻm đường Vũ Tùng , nhà trong khu an ninh, yên tĩnh",1,1,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","37,9 m²","53,3 m²",9.02 m,4.22 m,2.32 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi",6 tỷ,"158,3 triệu/m²"
quan-binh-thanh,Căn hộ góc 2 view tầng cao Landmark 2 Vinhomes Central Park đã có sổ,2,2,Không xác định,Đang ở,Sổ hồng,--,"87,8 m²","87,8 m²",--,--,--,--,,"6,2 tỷ","70,6 triệu/m²"
quan-binh-thanh,Căn hộ tầng cao Park 6 Vinhomes Central Park quận Bình Thạnh,2,2,Không xác định,Đang ở,Khác,--,76 m²,76 m²,--,--,--,--,,"5,9 tỷ","77,6 triệu/m²"
quan-binh-thanh,"Bán nhà Hẻm Nguyễn Xí, phường 26, Bình Thạnh",2,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"53,9 m²","90,9 m²",21.22 m,3.27 m,3.5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",10 tỷ,"185,5 triệu/m²"
quan-binh-thanh,Bán nhà mặt tiền Phạm Văn Đồng Phường 13 Bình Thạnh,1,1,T.Bắc,Để trống,Khác,1 trệt + 1 lầu,18 m²,36 m²,6.0 m,3.0 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","3,25 tỷ","180,6 triệu/m²"
quan-binh-thanh,Căn hộ tầng cao Landmark 2 Vinhomes Central Park quận Bình Thạnh,2,2,Không xác định,Đang ở,Khác,--,"87,8 m²","87,8 m²",--,--,--,--,,"6,2 tỷ","70,6 triệu/m²"
quan-binh-thanh,"Bán nhà Hẻm Nguyên Hồng, phường 11, Bình Thạnh.",3,4,Đông,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 1 lầu","86,6 m²","164,8 m²",24.72 m,3.12 m,3.5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",9 tỷ,"103,9 triệu/m²"
quan-binh-thanh,Bán nhà Mặt Tiền Quốc Lộ 13 Phường 26 Bình Thạnh,6,4,Đ.Nam,Để trống,Sổ hồng,1 trệt + 3 lầu,"99,3 m²","379,2 m²",28.24 m,4.6 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",20 tỷ,"201,4 triệu/m²"
quan-binh-thanh,"Bán nhà Quận Bình Thạnh - Mặt tiền chợ - Khu dân cư đông đúc, sầm uất",3,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"63,9 m²","133,1 m²",17.64 m,3.97 m,--,5.0 m,,"7,95 tỷ","124,4 triệu/m²"
quan-binh-thanh,"Bán Nhà HXH Hoàng Hoa Thám, phường 5, Bình Thạnh.",3,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,374 m²,145 m²,14.65 m,25.5 m,4.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học",38 tỷ,"101,6 triệu/m²"
quan-binh-thanh,"Bán nhà mặt tiền đường Quốc lộ 13, Khu vực thuận lợi kinh doanh.",2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt,"94,3 m²","110,3 m²",28.67 m,3.11 m,--,15.0 m,,10 tỷ,106 triệu/m²
quan-binh-thanh,"Bán nhà hẻm thông đường Nguyễn Thiện Thuật, 2 mặt hẻm, hẻm thông",2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"44,2 m²","39,5 m²",14.38 m,2.87 m,6.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","4,2 tỷ",95 triệu/m²
quan-binh-thanh,"Bán gấp lô đất siêu vị trí góc 2 mặt tiền đường nội bộ Nguyễn Xí, P26, Quận Bình Thạnh",--,--,T.Bắc,Để trống,Sổ hồng,--,203 m²,--,18.0 m,12.0 m,--,15.0 m,,"19,2 tỷ","94,6 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ SAIGONRES, nhà để trống không có nội thất ",2,2,Không xác định,Để trống,Sổ hồng,--,--,"77,3 m²",--,--,--,--,,"3,2 tỷ","41,4 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ VINHOMES CENTRAL PARK, tháp Landmark 81, đầy đủ nội thất",2,2,Không xác định,Để trống,Khác,--,--,71 m²,--,--,--,--,,"8,4 tỷ","118,3 triệu/m²"
quan-binh-thanh,"Diện tích sử dụng bao gồm 1 phòng ngủ, 1 WC. Căn hộ cao tầng",1,1,Không xác định,Đang cho thuê,Khác,--,--,50 m²,--,--,--,--,"Tên dự án:. Vinhomes Central Park. Vị trí:. 208 Nguyễn Hữu Cảnh, Vinhomes Central Park, quận Bình Thạnh, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Tập đoàn Vingroup. Quy mô:. 18 block, 13000 căn hộ. Xem chi tiết","3,4 tỷ",68 triệu/m²
quan-binh-thanh,"Bán nhà Mặt tiền đường Diên Hồng, thông Bùi Hữu Nghĩa Khu đông đúc thuận lợi kinh doanh",2,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"49,4 m²","87,8 m²",10.1 m,5.36 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","8,8 tỷ","178,1 triệu/m²"
quan-binh-thanh,"Chính chủ cần bán gấp nhà vuông vức, Đinh Bộ Linh, Bình Thạnh",2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,41 m²,74 m²,12.25 m,4.0 m,2.5 m,--,"Gần công viên, trung tâm. Hẻm thông. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","4,7 tỷ","114,6 triệu/m²"
