Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-phu,"Bán nhà HXH Quận Tân Phú, khu dân cư đông đúc",2,3,Tây,Để trống,Sổ hồng,1 trệt + 1 lầu,"58,5 m²","114,6 m²","14,3 m",4 m,"5,1 m",--,"Gần chợ, siêu thị. Gần trường học","7,85 tỷ","134,2 triệu/m²"
quan-tan-phu,"Bán nhà HXH Quận Tân Phú, khu dân cư an ninh ",2,2,Tây,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"73,4 m²","103,8 m²","18,4 m",4 m,5 m,--,"Gần chợ, siêu thị. Gần trường học",7 tỷ,"95,4 triệu/m²"
quan-tan-phu,"Bán nhà HXH Quận Tân Phú, khu dân cư an ninh ",4,4,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","56,7 m²","214,5 m²","14,3 m",4 m,"4,6 m",--,"Gần chợ, siêu thị. Gần trường học","7,3 tỷ","128,7 triệu/m²"
quan-tan-phu,"Bán nhà ngang 5 hẻm xe hơi phường Tân Quý  Quận Tân Phú, khu dân cư an ninh",1,1,Tây,Đang ở,Sổ hồng,1 trệt,72 m²,"79,5 m²",16 m,"5,1 m","3,8 m",--,"Gần chợ, siêu thị. Gần trường học","7,3 tỷ","101,4 triệu/m²"
quan-tan-phu,"Bán nhà 2 mặt hẻm Quận Tân Phú - Khu dân cư an ninh, yên tĩnh.",2,2,Đông,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 1 lầu","76,4 m²","147,3 m²","16,6 m","4,6 m","3,8 m",--,"Gần chợ, siêu thị. Gần trường học","7,2 tỷ","94,3 triệu/m²"
quan-tan-phu,"Bán nhà đẹp hẻm khu phân lô nội bộ phường Hiệp Tân , Tân Phú .",4,3,Đông,Đang ở,Sổ hồng,1 trệt + 2 lầu,"37,4 m²","112,2 m²","9,4 m",4 m,"3,2 m",--,"Gần chợ, siêu thị. Gần trường học","4,95 tỷ","132,4 triệu/m²"
quan-tan-phu,"Bán nhà đường Gò Dầu , Tân Phú .Giáp đường Tân Sơn Nhì . Nhà đẹp , giá đẹp .",2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"32,7 m²","61,4 m²","10,6 m","3,1 m",2 m,--,"Gần chợ, siêu thị. Gần trường học","3,2 tỷ","97,9 triệu/m²"
quan-tan-phu,"Bán nhà hẻm 1/ Quận Tân Phú, gần nhiều tiện ích",3,2,Đông,Để trống,Sổ hồng,1 trệt,117 m²,"52,7 m²","13,1 m","9,1 m","2,2 m",--,"Gần trường học. Khu vực an ninh, yên tĩnh","10,5 tỷ","89,7 triệu/m²"
quan-tan-phu,Bán nhà HXH Quận Tân Phú - Khu dân cư an ninh. ,6,6,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu","82,2 m²","257,6 m²","20,3 m",4 m,"5,6 m",--,"Gần chợ, siêu thị. Gần trường học",12 tỷ,146 triệu/m²
quan-tan-phu,Bán căn hộ Khuông Việt Quận Tân Phú,2,1,Không xác định,Đang ở,Sổ hồng,--,--,"87,7 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","6,6 tỷ","75,3 triệu/m²"
quan-tan-phu,"Nhà bán hẻm an ninh, Quận Tân Phú - gần nhiều tiện ích",4,6,Tây,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","76,5 m²","273,8 m²",15.3 m,5.0 m,4.5 m,--,"Gần chợ, siêu thị. Gần trường học","7,3 tỷ","95,4 triệu/m²"
