Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-phu,Nhà bán hẻm ba gác yên tĩnh quận Tân Phú khu dân trí cao,1,1,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"23,5 m²","20,5 m²",8.2 m,2.5 m,2.2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","1,95 tỷ",83 triệu/m²
quan-tan-phu,Bán nhà HXT Quận Tân Phú _ Khu dân cư đông đúc,2,2,Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,126 m²,"161,2 m²",18.0 m,7.0 m,12.0 m,--,"Gần chợ, siêu thị. Gần trường học",18 tỷ,"142,9 triệu/m²"
quan-tan-phu,Bán nhà riêng hẻm xe hơi Quận Tân Phú,4,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"63,4 m²",163 m²,16 m,4 m,"4,3 m",--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","6,8 tỷ","107,3 triệu/m²"
quan-tan-phu,"Bán nhà mặt tiền quận Tân Phú, khu dân cư an ninh",4,2,Bắc,Đang ở,Sổ hồng,1 trệt + 2 lầu,"93,4 m²","171,6 m²",15.65 m,5.0 m,--,10.0 m,"Gần chợ, siêu thị. Gần trường học","10,5 tỷ","112,4 triệu/m²"
quan-tan-phu,Nhà bán mặt tiền đường quận Tân Phú Khu dân cư sầm uất sổ hồng chính chủ.,12,12,Không xác định,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","115,1 m²","264,4 m²",25.49 m,4.15 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","13,3 tỷ","115,6 triệu/m²"
quan-tan-phu,Bán nhà hẻm an ninh Quận Tân Phú ,2,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"29,6 m²","32,7 m²",9.55 m,3.1 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học","3,3 tỷ","111,5 triệu/m²"
quan-tan-phu,Bán nhà Quận Tân Phú - khu dân cư an ninh.,2,2,Tây,Để trống,Sổ hồng,1 trệt + 1 lầu,"51,1 m²","91,2 m²","14,9 m","3,9 m",2 m,--,"Gần chợ, siêu thị. Gần trường học","4,7 tỷ",92 triệu/m²
quan-tan-phu,Bán nhà Quận Tân Phú hẻm xe  hơi - Khu Dân Cư Đông Đúc ,3,2,Tây,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","35,4 m²","86,5 m²","11,9 m",3 m,4 m,--,"Gần chợ, siêu thị. Gần trường học","8,2 tỷ","231,6 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú, khu dân cư an ninh, yên tĩnh",1,1,Bắc,Để trống,Sổ hồng,1 trệt,106 m²,"74,7 m²",12.7 m,8.5 m,3.55 m,--,"Gần chợ, siêu thị. Gần trường học","8,59 tỷ",81 triệu/m²
quan-tan-phu,Bán nhà hẻm xe hơi Quận Tân Phú - Khu dân cư an ninh,4,3,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","48,2 m²","121,3 m²",12.15 m,4.0 m,10.0 m,--,"Gần chợ, siêu thị. Gần trường học","7,5 tỷ","155,4 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe hơi quận Tân Phú - Khu Dân Cư Đông Đúc,6,4,Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu",52 m²,"267,4 m²","12,9 m",4 m,--,8 m,"Gần chợ, siêu thị. Gần trường học",11 tỷ,"211,5 triệu/m²"
quan-tan-phu,Bán nhà quận Tân Phú - khu dân cư yên tĩnh,2,2,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"23,8 m²","47,5 m²",8.0 m,3.1 m,3.4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học","3,4 tỷ","142,9 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú nở hậu, khu dân cư an ninh",4,5,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",56 m²,"171,2 m²",13.0 m,4.4 m,3.64 m,--,"Gần chợ, siêu thị. Gần trường học","6,4 tỷ","114,3 triệu/m²"
quan-tan-phu, Bán nhà Quận Tân Phú hẻm xe hơi gần nhiều tiện ích,4,3,Tây,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","55,1 m²","102,5 m²",14.0 m,4.04 m,3.78 m,--,"Gần chợ, siêu thị. Gần trường học","4,9 tỷ","88,9 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú - khu dân cư yên tĩnh, gần Aeon Mall",2,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,"41,2 m²","82,3 m²","10,1 m","4,1 m","3,8 m",--,"Gần chợ, siêu thị. Gần trường học. Nở hậu","4,6 tỷ","111,6 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe hơi Quận Tân Phú - Khu dân cư đông đúc,3,5,Tây,Để trống,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","61,7 m²","163,6 m²",15.5 m,4.0 m,5.05 m,--,"Gần chợ, siêu thị. Gần trường học","7,65 tỷ",124 triệu/m²
quan-tan-phu,Bán căn hộ 2PN chung cư Richstar quận Tân Phú - Không gian sống tiện ích,2,2,T.Nam,Đang cho thuê,Khác,--,--,65 m²,--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,95 tỷ","45,4 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe hơi Quận Tân Phú,2,1,Đông,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","96,6 m²","82,2 m²",21.2 m,4.5 m,4.06 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","6,8 tỷ","70,4 triệu/m²"
quan-tan-phu,Bán nhà MT Quận Tân Phú _ Khu dân cư đông đúc,4,3,Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","48,2 m²","201,5 m²",13.3 m,4.0 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học","10,6 tỷ","219,9 triệu/m²"
quan-tan-phu,Bán nhà HXH  Quận Tân Phú - Khu dân cư đông đúc,35,35,Đông,Đang cho thuê,Sổ hồng,"1 trệt + 5 lầu, có tầng hầm","141,2 m²","761,4 m²",24.81 m,5.81 m,4.09 m,--,"Gần chợ, siêu thị. Gần trường học",21 tỷ,"148,7 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe hơi P.Tân Quý Q.Tân Phú,1,1,Đông,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,64 m²,128 m²,16.0 m,4.0 m,4.0 m,--,,"5,25 tỷ",82 triệu/m²
quan-tan-phu,Bán nhà hẻm ba gác nội bộ Quận Tân Phú vào ở ngay,2,2,Tây,Đang ở,Sổ hồng,1 trệt + 1 lầu,40 m²,80 m²,8.0 m,5.3 m,2.45 m,--,"Gần chợ, siêu thị. Gần trường học","3,3 tỷ","82,4 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú - Khu dân cư an ninh, yên tĩnh.",2,2,Tây,Đang ở,Sổ hồng,1 trệt + 1 lầu,"15,2 m²","30,4 m²",9.2 m,1.45 m,2.8 m,--,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","1,8 tỷ","118,4 triệu/m²"
