Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-thu-duc,"Chính chủ bán gấp 7 phòng trọ, nằm ngay sau lưng Chùa Ưu Đàm, phường Hiệp Bình Chánh, Quận Thủ Đức",7,7,T.Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","146,3 m²","156,8 m²",17.3 m,6.25 m,2.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,9 tỷ","33,5 triệu/m²"
quan-thu-duc,"Bán gấp nhà 1 trệt 1 lửng - nở hậu, hẻm xe ba gác, ngay đường Kha Vạn Cân, phường Linh Đông, Quận Thủ Đức",1,1,Đ.Bắc,Để trống,Sổ hồng,1 trệt,"38,7 m²",50 m²,11.85 m,2.0 m,3.6 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","2,65 tỷ","68,5 triệu/m²"
quan-thu-duc,"Bán nhà cấp 4 có gác lửng, sau lưng trường tiểu học Bình Triệu, phường Hiệp Bình Chánh, Quận Thủ Đức",1,1,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng","37,3 m²","54,6 m²",4.53 m,8.4 m,1.51 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,75 tỷ","73,7 triệu/m²"
quan-thu-duc,"Chính chủ cần bán căn hộ 3 phòng ngủ, thuộc chung cư Tecco Tower, phường Linh Đông, Quận Thủ Đức",3,2,Nam,Để trống,Sổ hồng,--,--,"107,4 m²",--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","3,2 tỷ","29,8 triệu/m²"
quan-thu-duc,"Bán gấp 2 căn nhà và 1 lô đất, hẻm xe hơi, liền kề chung cư 4S Linh Đông, Quận Thủ Đức",8,8,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","327,4 m²","398,2 m²",22.05 m,14.71 m,5.25 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",21 tỷ,"64,1 triệu/m²"
quan-thu-duc,"Bán nhà 1 trệt 2 lầu, hẻm xe hơi quay đầu, liền kề chung cư 4S Linh Đông, Quận Thủ Đức",4,4,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","88,3 m²","199,7 m²",22.09 m,4.0 m,5.25 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",7 tỷ,"79,3 triệu/m²"
quan-thu-duc,"Bán lô đất lớn vuông vức ngay mặt tiền đường Phường Bình Thọ, Quận Thủ Đức",--,--,Đ.Nam,Để trống,Sổ hồng,--,"1.564,6 m²",--,49.1 m,32.36 m,--,6.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh",95 tỷ,"60,7 triệu/m²"
quan-thu-duc,"Chính chủ bán nhà cấp 4 mặt tiền đường số 3 , Trường Thọ - Thủ Đức",1,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","835,1 m²","741,3 m²",62.23 m,15.45 m,--,6.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",80 tỷ,"95,8 triệu/m²"
quan-thu-duc,"Chính chủ bán căn hộ thuộc chung cư TDH Riverview phường Bình Chiểu, Quận Thủ Đức",2,2,Đ.Nam,Để trống,Khác,--,--,61 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,88 tỷ","30,8 triệu/m²"
quan-thu-duc,"Bán nhà 1 trệt 1 lầu hẻm xe tải ngay đường số 11, Phường Linh Xuân, Quận Thủ Đức",2,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,"44,7 m²","89,4 m²",11.17 m,4.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,2 tỷ","71,6 triệu/m²"
quan-thu-duc,"Bán lô đất 2 mặt hẻm ô tô phường Bình Chiểu , Thủ Đức",--,--,Đ.Bắc,Để trống,Sổ hồng,--,"55,3 m²",--,11.89 m,4.42 m,5.57 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm","3,15 tỷ",57 triệu/m²
quan-thu-duc,"Bán nhà 1 trệt 1 lầu mặt tiền đường số 14, Phường Linh Chiểu, Quận Thủ Đức",2,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"44,2 m²","79,9 m²",3.42 m,12.58 m,--,4.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,9 tỷ","88,2 triệu/m²"
quan-thu-duc,"Bán gấp nhà 1 trệt 3 lầu, mặt tiền đường nội bộ, ngay chung cư Hiệp Bình Chánh, thành phố Thủ Đức",6,5,T.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu",120 m²,293 m²,15.0 m,8.0 m,--,8.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","13,5 tỷ","112,5 triệu/m²"
quan-thu-duc,"Bán nhà cấp 4, hẻm an ninh, ngay Chợ Xuân Hiệp, phường Linh Xuân, Quận Thủ Đức",2,1,Đ.Nam,Để trống,Sổ hồng,1 trệt,68 m²,68 m²,17.0 m,4.0 m,2.83 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,7 tỷ","39,7 triệu/m²"
quan-thu-duc,"Bán gấp căn hộ 2 phòng ngủ thuộc chung cư Đạt Gia phường Tam Phú, Thành phố Thủ Đức",2,2,Đ.Nam,Để trống,Khác,--,--,"62,4 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,7 tỷ","27,2 triệu/m²"
quan-thu-duc,"Bán nhà trệt, 1 lầu, mặt tiền đường 8m, ngay UBND phường Trường Thọ, Quận Thủ Đức",2,2,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"72,4 m²","122,9 m²",22.92 m,1.3 m,--,6.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","4,99 tỷ","68,9 triệu/m²"
quan-thu-duc,"Bán đất thổ cư 100% phường Bình Chiểu, Quận Thủ Đức. Khu dân cư hiện hữu",--,--,Nam,Để trống,Sổ hồng,--,"61,2 m²",--,15.33 m,4.02 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,3 tỷ","37,6 triệu/m²"
