Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-hoc-mon,"Bán lô đất 121.8m2 Bà Điểm Hóc Môn, Hẻm xi măng 4m.",--,--,Nam,Để trống,Sổ hồng,--,"121,8 m²",--,22.44 m,5.05 m,4.0 m,--,Cần bán gấp,"4,5 tỷ","36,9 triệu/m²"
huyen-hoc-mon," Bán nhà hẻm ba gác, diện tích 61.8m2 Đông Thạnh  Hóc Môn- Gần ngã ba Đồn",2,1,Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng","47,1 m²","61,8 m²",13.52 m,3.95 m,2.75 m,--,,"2,65 tỷ","56,3 triệu/m²"
huyen-hoc-mon,"Bán nhà Hóc Môn- HXH- Gần giao lộ Trịnh Thị Miếng, Nguyễn Thị Ngầu",4,4,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"197,8 m²","216,3 m²","16,1 m","12,2 m",4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường","5,5 tỷ","27,8 triệu/m²"
huyen-hoc-mon,"Bán nhà riêng diện tích 49m2, hẻm xe hơi Thới Tam Thôn Hóc Môn",1,1,Nam,Để trống,Sổ hồng,1 trệt,49 m²,36 m²,9.38 m,5.4 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,35 tỷ",48 triệu/m²
huyen-hoc-mon,Bán nhà riêng huyện Hóc Môn - Gần Chợ Bà Điểm,2,2,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,40 m²,"65,6 m²","8,9 m","4,5 m","2,5 m",--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,8 tỷ",70 triệu/m²
huyen-hoc-mon,Bán đất nền huyện Hóc Môn - Gần chợ xã Tân Thới Nhì,--,--,T.Bắc,Để trống,Sổ hồng,--,"111,8 m²",--,22.5 m,5.12 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học","2,8 tỷ",25 triệu/m²
huyen-hoc-mon,"Bán đất nền trong khu dân cư Đại Hải Hóc Môn, diện tích 160.1m2, đường nhựa 7m.",--,--,T.Bắc,Để trống,Sổ hồng,--,"160,1 m²",--,16.0 m,10.0 m,7.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm","7,2 tỷ",45 triệu/m²
huyen-hoc-mon,"Bán dãy phòng trọ đang kinh doanh 6 phòng, diện tích 162.2m2 hẻm xe hơi Hóc Môn",6,6,Đông,Đang cho thuê,Sổ hồng,1 trệt,"162,2 m²","116,1 m²","19,8 m","7,5 m",4 m,--,,"4,5 tỷ","27,7 triệu/m²"
huyen-hoc-mon,"Bán nhà Huyện Hóc Môn mặt tiền đường, thiết kế đẹp, có sân để xe hơi",2,2,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng","154,7 m²","120,7 m²","22,6 m","6,5 m",--,12 m,Gần trường học. Nở hậu. Thiết kế thông thoáng. Sân để xe rộng rãi,10 tỷ,"64,6 triệu/m²"
huyen-hoc-mon,Bán căn nhà mặt tiền Quốc lộ 22 Hóc Môn cách ngã tư Giếng nước  150m,2,1,Đ.Bắc,Đang ở,Sổ đỏ,"1 trệt, 1 lửng","103,3 m²","156,1 m²",25.5 m,6.12 m,--,8.0 m,,"5,85 tỷ","56,6 triệu/m²"
huyen-hoc-mon,Bán đất nền 2 mặt tiền Huyện Hóc Môn - Gần ngay Trạm y tế Xã Trung Chánh,--,--,Đông,Để trống,Sổ đỏ,--,"258,9 m²",--,31.55 m,7.98 m,--,10.0 m,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm","11,5 tỷ","44,4 triệu/m²"
huyen-hoc-mon,"Bán nhà SHR hẻm ô tô, diện tích 164.8m2 Xuân Thới Thượng Hóc Môn  ",4,5,Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"94,7 m²","164,8 m²",23.72 m,4.0 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm","4,5 tỷ","47,5 triệu/m²"
huyen-hoc-mon,"Bán lô đất thổ cư mặt tiền, diện tích 1063.9m2 Tân Hiệp Hóc Môn ",--,--,Đông,Để trống,Sổ hồng,--,"1.063,9 m²",--,35.34 m,27.73 m,--,5.0 m,,31 tỷ,"29,1 triệu/m²"
huyen-hoc-mon,Bán lô đất đã có sắn dãy trọ diện tích 559.8m2 Xuân Thới Thượng Hóc Môn -  Đường 5m,--,--,Nam,Đang cho thuê,Sổ hồng,--,"559,8 m²",--,37.47 m,15.0 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng",11 tỷ,"19,6 triệu/m²"
huyen-hoc-mon,Bán lô đất diện tích 144m2 Tân Hiệp Hóc Môn,--,--,Nam,Để trống,Sổ đỏ,--,144 m²,--,30.0 m,4.8 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,1 tỷ","14,6 triệu/m²"
huyen-hoc-mon,Bán nhà Tân Thới Nhì Hóc Môn - Gần UBND Tân Thới Nhì ,1,1,Đ.Bắc,Để trống,Sổ hồng,1 trệt,46 m²,46 m²,12.08 m,3.77 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,1 tỷ","45,7 triệu/m²"
huyen-hoc-mon,"Bán lô đất thổ cư mặt tiền, diện tích 278.9m2 Thới Tam Thôn Hóc Môn ",--,--,T.Bắc,Để trống,Sổ hồng,--,"278,9 m²",--,27.38 m,10.1 m,--,5.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","8,2 tỷ","29,4 triệu/m²"
huyen-hoc-mon,"Bán nhà mặt tiền, diện tích 139.7m2 Đông Thạnh Hóc Môn ",2,1,Tây,Đang cho thuê,Sổ hồng,1 trệt,"139,7 m²","71,2 m²",33.78 m,5.0 m,--,10.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","7,5 tỷ","53,7 triệu/m²"
huyen-hoc-mon,Bán 2 căn nhà hẻm xe hơi Huyện Hóc Môn - 590m đến Trường Tiểu học Ấp Đình,3,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt,"241,2 m²","140,8 m²","23,8 m","10,6 m",6 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","8,16 tỷ","33,8 triệu/m²"
