Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI ĐƯỜNG THÍCH QUẢNG ĐỨC QUẬN PHÚ NHUẬN ,2,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,18 m²,"35,7 m²","9,4 m","2,7 m",4 m,--,,"3,5 tỷ","194,4 triệu/m²"
quan-phu-nhuan,BÁN NHÀ MT PHƯỜNG 2 QUẬN PHÚ NHUẬN,7,6,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","56,2 m²","192,3 m²",17 m,"3,5 m",--,"4,2 m","Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Hẻm thông. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","14,8 tỷ","263,3 triệu/m²"
quan-phu-nhuan,BÁN ĐẤT NỀN HẺM XE HƠI ĐƯỜNG NGUYỄN TRỌNG TUYỂN QUẬN PHÚ NHUẬN ,--,--,Bắc,Để trống,Sổ hồng,--,"108,3 m²",--,22.0 m,5.0 m,4.0 m,--,,"9,8 tỷ","90,5 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI ĐƯỜNG CÔ GIANG QUẬN PHÚ NHUẬN ,--,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 gác suốt","48,2 m²","96,4 m²",11.7 m,3.87 m,4.0 m,--,,8 tỷ,166 triệu/m²
quan-phu-nhuan,BÁN NHÀ NGUYÊN CĂN MẶT TIỀN ĐƯỜNG HỒ VĂN HUÊ  QUẬN PHÚ NHUẬN,3,1,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 gác suốt",84 m²,84 m²,21 m,4 m,--,8 m,,"19,5 tỷ","232,1 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYỄN CĂN VUÔNG VỨC ĐƯỜNG NGUYỄN VĂN ĐẬU QUẬN PHÚ NHUẬN ,2,3,T.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,11 m²,22 m²,"5,1 m","2,2 m","2,5 m",--,,"2,45 tỷ","222,7 triệu/m²"
quan-phu-nhuan,BÁN NHÀ MẶT TIỀN MỚI XÂY ĐƯỜNG TRẦN HUY LIỆU QUẬN PHÚ NHUẬN,--,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,33 m²,59 m²,11 m,"2,5 m",--,4 m,Gần mặt tiền đường. Thiết kế thông thoáng,"5,2 tỷ","157,6 triệu/m²"
quan-phu-nhuan,BÁN NHÀ PHƯỜNG 10 QUẬN PHÚ NHUẬN,4,2,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"66,3 m²","123,1 m²",18 m,"3,7 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm","6,8 tỷ","102,6 triệu/m²"
quan-phu-nhuan,"Nhà chính chủ bán, đường Huỳnh Văn Bánh, phường 15, quận Phú Nhuận.",1,1,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"16,3 m²","29,3 m²",5.55 m,3.2 m,2.8 m,8.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,9 tỷ","177,9 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN ,2,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"26,2 m²","52,4 m²",8.0 m,3.0 m,2.5 m,--,,"3,6 tỷ","137,4 triệu/m²"
quan-phu-nhuan,Bán nhà hẻm quận Phú Nhuận phường 2,1,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"29,8 m²",55 m²,9.25 m,3.67 m,4.2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","6,8 tỷ","228,2 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN VUÔNG VỨC ĐƯỜNG NGUYỄN THƯỢNG HIỀN QUẬN PHÚN NHUẬN ,2,3,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","27,4 m²","119,4 m²",8 m,"3,5 m","2,5 m",--,Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi,"4,88 tỷ","178,1 triệu/m²"
quan-phu-nhuan,"CẦN BÁN NHÀ NỞ HẬU ĐƯỜNG NGUYÊN ĐÌNH CHIỂU, QUẬN PHÚ NHUẬN",3,2,Tây,Đang ở,Sổ hồng,1 trệt + 1 lầu,"80,5 m²","125,5 m²",14 m,4 m,3 m,--,,"12,9 tỷ","160,2 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI ĐƯỜNG TRẦN HỮU TRANG QUẬN PHÚ NHUẬN ,4,4,Đ.Bắc,Để trống,Sổ hồng,1 trệt,"130,9 m²","191,6 m²",15 m,"8,6 m",4 m,--,,"25,5 tỷ","194,8 triệu/m²"
quan-phu-nhuan,BÁN ĐẤT HẺM PHƯỜNG 11 QUẬN PHÚ NHUẬN,--,--,T.Bắc,Để trống,Sổ hồng,--,"51,7 m²",--,14.0 m,3.1 m,3.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","5,1 tỷ","98,6 triệu/m²"
quan-phu-nhuan,BÁN NHÀ HẺM AN NINH PHƯỜNG 12 QUẬN PHÚ NHUẬN,1,1,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","57,5 m²","65,7 m²","14,2 m","3,6 m","2,5 m",15 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","5,6 tỷ","97,4 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN ĐƯỜNG NGUYỄN LÂM QUẬN PHÚ NHUẬN ,2,2,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,44 m²,"86,5 m²",14 m,3 m,2 m,--,,"4,6 tỷ","104,5 triệu/m²"
quan-phu-nhuan,"Nhà hẻm Phú Nhuận an ninh yên tĩnh, nở hậu, sổ hồng chính chủ",2,2,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","30,1 m²","97,4 m²",9.7 m,2.61 m,3.0 m,--,,"5,9 tỷ",196 triệu/m²
quan-phu-nhuan,"Chính chủ bán căn hộ Chung cư A4 PHAN XÍCH LONG, 53m2, có sổ đỏ ",1,1,Không xác định,Đang ở,Sổ đỏ,--,--,53 m²,--,--,--,--,,"2,55 tỷ","48,1 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI ĐƯỜNG NGUYỄN TRỌNG TUYỂN QUẬN PHÚ NHUẬN ,--,--,Đ.Bắc,Đang ở,Sổ hồng,1 trệt,"44,4 m²","42,4 m²",12 m,4 m,4 m,8 m,,"8,5 tỷ","191,4 triệu/m²"
quan-phu-nhuan,"Chính chủ bán nhà hẻm xe ô tô, nở hậu, đang để trống",1,1,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"23,8 m²","49,7 m²","4,2 m","5,3 m",8 m,--,,"3,2 tỷ","134,5 triệu/m²"
quan-phu-nhuan,"Bán biệt thự sân vườn thoáng mát, hẻm xe hơi, thuận tiện di chuyển, hướng Đông Bắc, quận Phú Nhuận",5,5,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,454 m²,"314,6 m²","26,6 m","18,8 m",6 m,18 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",78 tỷ,"171,8 triệu/m²"
quan-phu-nhuan,"Chính chủ bán nhà hẻm xe ô tô, nở hậu, ngay chợ khu buôn bán tấp nập",1,2,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"19,5 m²",37 m²,"5,9 m","2,6 m","4,7 m",--,,"4,5 tỷ","230,8 triệu/m²"
quan-phu-nhuan,Bán nhà hẻm xe hơi quận Phú Nhuận phường 7,6,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 1 lầu","39,5 m²","135,9 m²",13 m,3 m,5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","6,7 tỷ","169,6 triệu/m²"
quan-phu-nhuan,BÁN NHÀ PHƯỜNG 7 QUẬN PHÚ NHUẬN,1,1,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"24,1 m²","42,8 m²","5,4 m",4 m,"2,5 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","3,4 tỷ","141,1 triệu/m²"
quan-phu-nhuan,BÁN NHÀ PHƯỜNG 7 QUẬN PHÚ NHUẬN,2,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"15,1 m²","30,1 m²","5,3 m","3,1 m",3 m,8 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","2,6 tỷ","172,2 triệu/m²"
quan-phu-nhuan,Chính chủ bán nhà hẻm 3m khu trung tâm quận Phú Nhuận ,3,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"39,6 m²","89,5 m²",12.25 m,3.3 m,3.0 m,--,,5 tỷ,"126,3 triệu/m²"
quan-phu-nhuan,"Bán nhà mặt tiền trung tâm quận Phú Nhuận, hai mặt tiền, thiết kế rất đẹp, sang trọng, hiện đại",4,6,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 3 lầu","93,7 m²",382 m²,"7,3 m","13,6 m",--,10 m,,"16,5 tỷ","176,1 triệu/m²"
quan-phu-nhuan,BÁN NHÀ MẶT TIỀN ĐƯỜNG NGÔ THỜI NHIỆM QUẬN PHÚ NHẬN,2,2,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,52 m²,"116,4 m²",9.8 m,5.47 m,--,4.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","9,2 tỷ","176,9 triệu/m²"
quan-phu-nhuan,"Bán nhà hẻm an ninh, yên tĩnh, trung tâm phường 5, quận Phú Nhuận, hướng Tây Nam",3,2,T.Nam,Đang cho thuê,Sổ hồng,--,"33,1 m²","34,3 m²",10.0 m,2.75 m,1.2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,7 tỷ","111,7 triệu/m²"
quan-phu-nhuan,"Chính chủ bán nhà 2 mặt hẻm xe ba gác, trung tâm quận Phú Nhuận",4,3,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","33,1 m²","105,8 m²","12,5 m","3,2 m","1,8 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","6,5 tỷ","196,4 triệu/m²"
quan-phu-nhuan,"Chính chủ bán căn hộ GOLDEN MANSION, tầng 17 đang để trống, nội thất cơ bản",2,2,Tây,Để trống,Khác,--,--,75 m²,--,--,--,--,"Tên dự án:. Golden Mansion Apartment. Vị trí:. 119 Phổ Quang, phường 9, Phú Nhuận, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Tập đoàn Novaland. Quy mô:. 3 block, 709 căn hộ. Xem chi tiết","4,1 tỷ","54,7 triệu/m²"
quan-phu-nhuan,BÁN NHÀ PHƯỜNG 5 QUẬN PHÚ NHUẬN,2,3,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","25,2 m²","86,4 m²","8,4 m",3 m,"3,5 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","4,45 tỷ","176,6 triệu/m²"
quan-phu-nhuan,"Nhà hẻm xe ba gác, cách hẻm xe hơi 4 căn",2,2,Không xác định,Đang ở,Sổ hồng,1 trệt + 1 lầu,"48,1 m²","79,4 m²",14 m,4 m,--,--,,"5,3 tỷ","110,2 triệu/m²"
quan-phu-nhuan,"Nhà hẻm xe ô tô, xây dựng kiên cố, hướng Đông Bắc",3,4,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","44,1 m²","133,7 m²","12,8 m","3,5 m",5 m,--,,"8,5 tỷ","192,7 triệu/m²"
quan-phu-nhuan,"Bán căn hộ cao cấp, đang để trống, thuận tiện vào ở ngay, khu trung tâm Phú Nhuận",2,2,Nam,Để trống,Khác,--,--,75 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","3,92 tỷ","52,3 triệu/m²"
quan-phu-nhuan,"Bán nhà hẻm quận Phú Nhuận, nhà mới, đang để trống, hướng Đông Bắc",2,2,Đ.Bắc,Để trống,Sổ hồng,--,"41,2 m²","74,3 m²","11,5 m","3,5 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. 2 Mặt hẻm","4,35 tỷ","105,6 triệu/m²"
quan-phu-nhuan,Bán nhà riêng quận Phú Nhuận hẻm an ninh yên tĩnh,2,2,T.Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"50,3 m²","76,6 m²","12,4 m","3,9 m",3 m,--,Cần bán gấp,"4,95 tỷ","98,4 triệu/m²"
quan-phu-nhuan,"Bán nhà riêng đường Huỳnh Văn Bánh, quận Phú Nhuận, vị trí đắc địa.",4,2,Tây,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng, 1 gác suốt","75,4 m²","134,8 m²",20 m,"3,8 m",3 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","8,1 tỷ","107,4 triệu/m²"
quan-phu-nhuan,"Bán nhà Quận Phú Nhuận, gần Ngã 4 Phú Nhuận, lưu thông thuận tiện",1,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"22,4 m²","44,8 m²","5,3 m","4,2 m","1,5 m",--,"Gần chợ, siêu thị","2,6 tỷ","116,1 triệu/m²"
