Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-2,"Bán căn góc, 3 phòng ngủ, nội thất đẹp, chung cư The Sun Avenue, phường An Phú, Quận 2.",3,2,T.Bắc,Để trống,Khác,--,--,"89,9 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,3 tỷ","58,9 triệu/m²"
quan-2,"Cần bán căn Officetel thô, chung cư The Sun Avenue, phường An Phú, Quận 2.",1,1,Đ.Bắc,Để trống,Khác,--,--,"33,6 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,8 tỷ","53,6 triệu/m²"
quan-2,"Bán căn hộ chung cư The Sun Avenue Phường An Phú, Quận 2 - Căn góc, Full nội thất",3,2,Đ.Bắc,Để trống,Khác,--,--,"89,9 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,3 tỷ","58,9 triệu/m²"
quan-2,"Bán căn hộ hạng sang Quận 2 Thảo Điền 3 phòng ngủ, tầng cao - mua vào ở ngay",3,2,Không xác định,Để trống,Khác,--,--,129 m²,--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",16 tỷ,124 triệu/m²
quan-2,"Bán nhà cấp 4 cũ phường Bình Khánh, quận 2. Phù hợp kinh doanh, đầu tư sinh lời.",2,2,T.Bắc,Đang ở,Sổ đỏ,"1 trệt, 1 gác suốt","150,4 m²","59,3 m²",20.0 m,7.51 m,4.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","25,5 tỷ","169,5 triệu/m²"
quan-2,"Chính chủ cần cho bán gấp căn hộ chung cư Lexington, phường An Phú, Quận 2.",2,2,Không xác định,Để trống,Khác,--,--,82 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Cần bán gấp","4,8 tỷ","58,5 triệu/m²"
quan-2,Bán đất nền khu Ninh Giang Cát Lái quận 2. Mặt tiền đường xe ô tô.,--,--,T.Bắc,Để trống,Sổ hồng,--,"138,7 m²",--,14.28 m,9.28 m,--,24.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Cần bán gấp. Khu vực an ninh, yên tĩnh","9,7 tỷ","69,9 triệu/m²"
quan-2,"Bán nhà hẻm, phường Bình Trưng Tây, Tp.Thủ Đức",2,2,Đông,Đang ở,Sổ hồng,"1 trệt, 1 áp mái + 1 lầu","49,2 m²","49,2 m²",12.51 m,4.0 m,3.5 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",5 tỷ,"101,6 triệu/m²"
quan-2,"Bán nhà phường An Phú, quận 2. Căn góc 2 mặt đường rộng. Phù hợp kinh doanh, đầu tư sinh lời.",4,1,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,124 m²,"143,9 m²",12.86 m,7.15 m,--,16.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt đường chính",15 tỷ,121 triệu/m²
quan-2,"Bán nhà mới hẻm 2 sẹc an ninh phường Bình Trưng Tây, quận 2. Sổ riêng chính chủ, sang tên ngay.",1,2,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"39,4 m²",57 m²,6.61 m,6.54 m,4.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm","3,5 tỷ","88,8 triệu/m²"
quan-2,"Cần bán nhà hẻm 1 trệt, 2 lầu, sân thượng, phường Bình Trưng Tây, TP Thủ Đức.",4,5,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","138,9 m²",310 m²,5.3 m,26.0 m,3.5 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","10,4 tỷ","74,9 triệu/m²"
quan-2,"Bán căn hộ chung cư cao cấp New City 3 phòng ngủ, nội thất cơ bản.",3,2,T.Bắc,Để trống,Sổ hồng,--,"101,3 m²","94,7 m²",--,--,--,--,"Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","7,5 tỷ","79,2 triệu/m²"
quan-2,"Bán nhà 1 trệt, 1 lầu xây kiên cố phường Bình Trưng Tây, quận 2. Sổ riêng chính chủ, sang tên ngay.",5,4,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"140,8 m²",142 m²,17.83 m,4.75 m,--,5.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",8 tỷ,"56,8 triệu/m²"
quan-2,"Cần bán nhà cấp 4 nằm ngay mặt tiền đường, phường Thảo Điền quận 2. Hướng Đông Nam.",1,1,Đ.Nam,Đang ở,Sổ đỏ,1 trệt,"176,7 m²","55,9 m²",30.0 m,6.0 m,--,5.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","16,5 tỷ","93,4 triệu/m²"
quan-2,"Bán nhà nguyên căn 1 trệt 2 lầu, view sông Sài Gòn, Phường Bình An, TP Thủ Đức.",5,6,Đ.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"55,1 m²","140,7 m²",14.0 m,4.0 m,--,10.0 m,"Gần công viên, trung tâm. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","16,8 tỷ","304,9 triệu/m²"
quan-2,"Bán nhà 1 trệt, 1 lầu phường Thảo Điền, quận 2. Lô đất hình chữ L, nở hậu.",6,4,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 1 lầu","200,1 m²",255 m²,33.25 m,5.0 m,4.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",25 tỷ,"124,9 triệu/m²"
quan-2,"Bán lô đất vuông vức hẻm xe hơi rộng 8m, phường Thảo Điền, TP Thủ Đức.",--,--,Đ.Nam,Để trống,Sổ hồng,--,"234,7 m²",--,23.6 m,10.0 m,8.0 m,20.0 m,,"35,202 tỷ",150 triệu/m²
