Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-phu,Bán nhà HXT Quận Tân Phú - Khu dân cư đông đúc,4,4,Đông,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"69,6 m²","183,1 m²",17.5 m,3.98 m,16.0 m,--,"Gần chợ, siêu thị. Gần trường học","8,6 tỷ","123,6 triệu/m²"
quan-tan-phu,Bán căn hộ Sài Gòn Town - Quận Tân Phú,2,2,Đ.Bắc,Đang ở,Sổ hồng,--,--,59 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học","1,73 tỷ","29,3 triệu/m²"
quan-tan-phu,Bán căn hộ sang trọng 2 phòng ngủ tại chung cư Emerald Celadon City quận Tân Phú - Nội thất cao cấp,2,2,Đ.Bắc,Đang ở,Khác,--,"84,1 m²",78 m²,--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","4,4 tỷ","56,4 triệu/m²"
quan-tan-phu,Bán căn hộ 3PN chung cư Ruby Celadon City quận Tân Phú,3,2,Không xác định,Để trống,Khác,--,"98,7 m²","94,5 m²",--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","5,9 tỷ","62,4 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN chung cư Gò Dầu 1 quận Tân Phú - Sổ hồng chính chủ,2,1,Đông,Đang cho thuê,Sổ hồng,--,--,"43,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","1,57 tỷ","36,3 triệu/m²"
quan-tan-phu,Nhà bán HXH Quận Tân Phú - Thuận tiện kinh doanh.,3,2,Đông,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","60,9 m²",101 m²,15.5 m,4.0 m,6.7 m,--,"Gần chợ, siêu thị. Gần trường học","5,7 tỷ","93,6 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm xe tải quay đầu, gần ngã 4 Bốn Xã",3,2,Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"71,3 m²","142,6 m²",15.95 m,4.5 m,7.2 m,--,"Gần chợ, siêu thị. Gần trường học","5,5 tỷ","77,1 triệu/m²"
quan-tan-phu," Bán nhà mặt tiền Quận Tân Phú, gần trường học, khu dân trí cao",3,4,Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",66 m²,264 m²,19.0 m,4.05 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","6,5 tỷ","98,5 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN tầng 7 Khu Ruby Celadon City quận Tân Phú,2,2,T.Bắc,Để trống,Sổ hồng,--,"69,9 m²","65,5 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,95 tỷ",45 triệu/m²
quan-tan-phu,"Bán nhà Quận Tân Phú, khu dân cư an ninh, yên tĩnh",5,3,Đông,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 1 lầu","79,8 m²","252,2 m²",19.7 m,4.05 m,4.0 m,--,,"7,9 tỷ",99 triệu/m²
quan-tan-phu, Bán nhà mặt tiền đường Lê Trọng Tấn Quận Tân Phú,2,3,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","34,9 m²","167,2 m²",8.5 m,4.0 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học",9 tỷ,"257,9 triệu/m²"
quan-tan-phu,Bán căn góc 3PN chung cư Kim Hồng quận Tân Phú,3,2,T.Bắc,Để trống,Sổ hồng,--,--,"82,6 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,5 tỷ","30,3 triệu/m²"
quan-tan-phu," Bán 2 căn liền kề nhà Quận Tân Phú  đường nội bộ, khu an ninh",4,4,Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"42,9 m²","85,8 m²",10.85 m,7.1 m,--,5.0 m,"Gần chợ, siêu thị. Gần trường học","7,7 tỷ","179,5 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe tải Quận Tân Phú - Khu dân cư an ninh,4,2,Tây,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 1 lầu",65 m²,"188,9 m²",17.36 m,4.02 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học","8,3 tỷ","127,7 triệu/m²"
quan-tan-phu,Bán nhà riêng Quận Tân Phú hẻm ba gác thông thoáng,2,1,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 áp mái","27,6 m²","39,9 m²",10.2 m,3.3 m,2.4 m,--,"Gần chợ, siêu thị. Gần trường học","3,6 tỷ","130,4 triệu/m²"
quan-tan-phu,Bán căn hộ sang trọng 2 phòng ngủ chung cư Richstar quận Tân Phú,2,2,Nam,Đang ở,Khác,--,"62,2 m²","59,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,3 tỷ","55,7 triệu/m²"
quan-tan-phu,Bán nhà hẻm an ninh Quận Tân Phú,5,5,Đông,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","78,2 m²","59,4 m²",20.13 m,3.45 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","5,2 tỷ","66,5 triệu/m²"
quan-tan-phu,Bán nhà Quận Tân Phú vuông vức - Khu dân cư an ninh,2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"46,8 m²","90,2 m²",8.5 m,6.25 m,5.0 m,--,"Gần chợ, siêu thị","6,3 tỷ","134,7 triệu/m²"
quan-tan-phu,Nhà bán hẻm an ninh quận Tân Phú gần chợ Tân Hương,2,2,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","25,9 m²","41,9 m²",8.15 m,3.15 m,2.15 m,--,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","2,45 tỷ","94,6 triệu/m²"
quan-tan-phu,Bán căn góc 3PN chung cư Oriental Plaza quận Tân Phú - Full nội thất,3,2,Nam,Đang ở,Khác,--,--,"104,1 m²",--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,7 tỷ","35,5 triệu/m²"
quan-tan-phu,Bán nhà hẻm 4m Quận Tân Phú,3,3,Bắc,Để trống,Sổ hồng,1 trệt + 3 lầu,27 m²,56 m²,11.0 m,2.75 m,4.0 m,--,,"3,5 tỷ","129,6 triệu/m²"
quan-tan-phu,"Bán nhà 1 trệt 3 lầu hẻm xe hơi phường Phú Thọ Hòa, Quận Tân Phú - Mua vào ở ngay",6,4,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 3 lầu,"56,5 m²","160,1 m²",14.3 m,3.97 m,5.2 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","6,8 tỷ","120,4 triệu/m²"
quan-tan-phu,Bán nhà hẻm an ninh Quận Tân Phú,2,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","30,1 m²","51,1 m²",8.8 m,4.05 m,2.35 m,--,"Gần chợ, siêu thị. Gần trường học","2,98 tỷ",99 triệu/m²
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm nội bộ khu sầm uất, gần trường học",7,4,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"144,2 m²",357 m²,18.0 m,8.0 m,12.0 m,--,"Gần trường học. Khu vực an ninh, yên tĩnh",17 tỷ,"117,9 triệu/m²"
quan-tan-phu,"Bán nhà mặt tiền đường Quận Tân Phú xây dựng kiên cố, khu an ninh",3,3,T.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,"78,6 m²","199,9 m²",20.4 m,3.9 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","7,3 tỷ","92,9 triệu/m²"
quan-tan-phu,Bán nhà Quận Tân Phú - Khu dân cư an ninh,3,1,Tây,Đang ở,Sổ hồng,1 trệt,55 m²,"43,3 m²",14.1 m,3.6 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học","4,55 tỷ","82,7 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN chung cư Quang Thái quận Tân Phú - Sổ hồng chính chủ,2,2,Đ.Nam,Đang ở,Sổ hồng,--,"59,4 m²","56,3 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,05 tỷ","36,4 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú 2 mặt tiền đường và hẻm, thuận tiện kinh doanh",3,3,Tây,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","64,3 m²","156,4 m²",17.87 m,3.5 m,--,12.0 m,Gần trường học,"10,5 tỷ","163,3 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm yên tĩnh, xây dựng kiên cố",4,3,Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,58 m²,"142,4 m²",19.0 m,5.0 m,5.0 m,--,,"6,8 tỷ","117,2 triệu/m²"
quan-tan-phu,Bán nhà mặt tiền Quận Tân Phú - Thuận tiện kinh doanh.,--,1,Tây,Để trống,Sổ hồng,1 trệt,"120,7 m²","101,7 m²",24.8 m,4.05 m,--,20.0 m,"Gần chợ, siêu thị. Gần trường học",16 tỷ,"132,6 triệu/m²"
quan-tan-phu,Nhà bán khu dân cư yên tĩnh Quận Tân Phú,--,2,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"40,2 m²","78,6 m²",13.06 m,2.75 m,4.8 m,--,"Gần chợ, siêu thị. Gần trường học","3,6 tỷ","89,6 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN Tân Hương Tower ngay trung tâm quận Tân Phú,2,2,Tây,Đang ở,Khác,--,"79,7 m²","72,8 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","1,95 tỷ","26,8 triệu/m²"
quan-tan-phu,Bán nhà riêng quận Tân Phú - Hẻm xe hơi,4,3,Tây,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",54 m²,"161,6 m²",13.49 m,4.0 m,7.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","7,7 tỷ","142,6 triệu/m²"
quan-tan-phu,Bán nhà riêng xây dựng kiên cố mặt tiền đường nội bộ quận Tân Phú - Gần khu chợ vải Phú Thọ Hòa,3,3,Tây,Để trống,Sổ hồng,1 trệt + 2 lầu,"33,8 m²","94,8 m²",7.45 m,5.38 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Thiết kế thông thoáng","4,1 tỷ","121,3 triệu/m²"
quan-tan-phu,Bán nhà khu dân cư an ninh - quận Tân Phú.,3,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"48,7 m²",89 m²,10.25 m,4.64 m,4.65 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","4,65 tỷ","95,5 triệu/m²"
quan-tan-phu," Bán nhà  Quận Tân Phú , khu dân cư yên tĩnh",1,1,Đ.Bắc,Đang cho thuê,Sổ hồng,1 trệt,"46,3 m²","43,1 m²",13.0 m,4.25 m,3.45 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,4 tỷ","73,4 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú - khu dân cư yên tĩnh, gần Aeon Mall",2,1,Tây,Đang ở,Sổ hồng,1 trệt + 1 lầu,"22,3 m²",47 m²,5.5 m,4.05 m,1.3 m,--,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","2,35 tỷ","105,4 triệu/m²"
quan-tan-phu,Bán căn hộ 3PN chung cư Đặng Thành (Carillon 2) quận Tân Phú,3,2,Không xác định,Để trống,Sổ hồng,--,90 m²,"83,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,1 tỷ","37,3 triệu/m²"
quan-tan-phu,Bán nhà Quận Tân Phú - Khu dân cư an ninh,3,3,Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","17,7 m²","44,2 m²",7.15 m,2.5 m,2.6 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,4 tỷ","135,6 triệu/m²"
quan-tan-phu,Nhà bán khu Chợ Vải quận Tân Phú hẻm xe tải - Thuận tiện kinh doanh.,2,2,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"22,7 m²","75,2 m²",5.1 m,4.45 m,6.0 m,--,,"3,4 tỷ","149,8 triệu/m²"
quan-tan-phu,"Bán nhà xây dựng kiên cố, hẻm xe an ninh Quận Tân Phú,",3,3,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","48,4 m²",118 m²,12.1 m,4.0 m,3.1 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","5,2 tỷ","107,4 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN chung cư Ruby Celadon City quận Tân Phú - Sổ hồng chính chủ,2,2,Không xác định,Đang ở,Sổ hồng,--,67 m²,"61,7 m²",--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","2,65 tỷ","42,9 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú nở hậu, khu dân cư an ninh",2,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"30,5 m²","62,7 m²",9.0 m,3.16 m,3.87 m,--,"Gần chợ, siêu thị. Gần trường học",4 tỷ,"131,1 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN chung cư Ruby Celadon City quận Tân Phú,2,2,T.Bắc,Đang ở,Khác,--,"70,1 m²","65,9 m²",--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","2,7 tỷ",41 triệu/m²
quan-tan-phu,Bán căn hộ 1PN chung cư Lotus Garden quận Tân Phú,1,1,Đ.Bắc,Đang ở,Sổ hồng,--,--,"47,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","1,9 tỷ","40,3 triệu/m²"
quan-tan-phu,Bán căn hộ tầng 3 Chung cư Sơn Kỳ - Quận Tân Phú,2,1,Nam,Đang ở,Sổ hồng,--,--,"79,2 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học","2,1 tỷ","26,5 triệu/m²"
quan-tan-phu,Bán căn hộ 2PN chung cư Tân Hương Tower quận Tân Phú,2,2,T.Bắc,Đang ở,Khác,--,"76,4 m²","68,8 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,1 tỷ","30,5 triệu/m²"
quan-tan-phu,Bán căn hộ Chung cư Phú Thạnh quận Tân Phú,2,1,Không xác định,Đang ở,Sổ hồng,--,--,60 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,6 tỷ","26,7 triệu/m²"
quan-tan-phu,"Bán căn hộ tầng 5 thuộc khu Ruby Celadon City Quận Tân Phú,nội thất cơ bản",2,2,Bắc,Đang cho thuê,Sổ hồng,--,--,68 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học","2,76 tỷ","40,6 triệu/m²"
