Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-hoc-mon,"Bán nhà diện tích 108.4m2 Tân Hiệp, Hóc Môn - Khu dân cư an ninh",2,1,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","108,4 m²","48,9 m²","21,8 m","6,1 m","2,5 m",--,"Gần chợ, siêu thị. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,9 tỷ","26,8 triệu/m²"
huyen-hoc-mon,"Bán nhà riêng, diện tích 91.3m2 Tân Hiệp Hóc Môn",4,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,"91,3 m²","91,3 m²","21,2 m","4,4 m",3 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,85 tỷ","31,2 triệu/m²"
huyen-hoc-mon,"Bán lô đất góc 2 mặt tiền đường nội bộ 7m, diện tích 88.4m2 Thới Tam Thôn-Hóc Môn, cách mặt tiền đường Trịnh Thị Miếng 300m",--,--,T.Nam,Để trống,Sổ hồng,--,"88,4 m²",--,14.18 m,6.51 m,7.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. 2 Mặt hẻm","3,3 tỷ","37,3 triệu/m²"
huyen-hoc-mon,Bán nhà riêng Xuân Thới Sơn Hóc Môn - Gần ngã tư Hóc Môn,2,1,Bắc,Để trống,Sổ hồng,1 trệt,"75,8 m²","55,4 m²",18 m,6 m,3 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,6 tỷ","34,3 triệu/m²"
huyen-hoc-mon,Bán nhà riêng huyện Hóc Môn- cách MT đường Lê Thị Hà 55m,3,2,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng",144 m²,"109,8 m²","21,8 m","6,2 m",2 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,2 tỷ","29,2 triệu/m²"
huyen-hoc-mon,"Bán nhà 2 mặt hẻm đường xe hơi, diện tích 104.5m2 Thới Tam Thôn-Hóc Môn",3,3,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"104,5 m²","75,7 m²",13 m,8 m,4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. 2 Mặt hẻm","4,1 tỷ","39,2 triệu/m²"
huyen-hoc-mon,"Bán nhà riêng huyện Hóc Môn,  đường nhựa rộng 7m",3,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,80 m²,"113,5 m²",20 m,4 m,5 m,--,,"3,5 tỷ","43,8 triệu/m²"
huyen-hoc-mon,Bán Nhà căn góc 2 hẻm - Tân Xuân Hóc Môn,2,1,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","59,9 m²","52,6 m²","14,9 m",4 m,"3,5 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Khu vực an ninh, yên tĩnh","2,8 tỷ","46,7 triệu/m²"
huyen-hoc-mon,"Bán nhà mặt tiền đường 12m, diện tích 69.8m2 Xuân Thới Thượng-Hóc Môn, cách chợ Đại Hải 100m",3,3,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"69,8 m²","59,6 m²","16,1 m","4,1 m",--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","5,3 tỷ","75,9 triệu/m²"
huyen-hoc-mon,Bán nhà cấp 4 cũ Bà Điểm - Hóc Môn đang cho thuê phòng trọ cách QL22 100m,5,5,T.Nam,Đang cho thuê,Sổ hồng,--,"98,6 m²","98,6 m²","15,7 m","6,4 m",6 m,--,"Gần chợ, siêu thị. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","3,75 tỷ",38 triệu/m²
huyen-hoc-mon,Bán lô đất 244m2 thị trấn Tân Hiệp Hóc Môn - Đường rải đá 5.5m,--,--,T.Nam,Để trống,Sổ đỏ,--,244 m²,--,20.89 m,9.92 m,5.5 m,--,,"8,6 tỷ","35,2 triệu/m²"
huyen-hoc-mon,"Bán nhà riêng diện tích 137.1m2, Tân Hiệp Hóc Môn,",2,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"137,1 m²",104 m²,"17,4 m",8 m,3 m,6 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng","3,3 tỷ","24,1 triệu/m²"
huyen-hoc-mon,"Bán nhà mặt tiền đường nhựa rộng 8m, Tân Hiệp Hóc Môn",2,1,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng","45,6 m²","68,3 m²","14,9 m",4 m,--,8 m,"Gần chợ, siêu thị. Gần trường học","3,2 tỷ","70,2 triệu/m²"
huyen-hoc-mon,Bán đất trồng cây Huyện Hóc Môn - Hẻm xe ô tô - Khu an ninh,--,--,T.Bắc,Để trống,Sổ đỏ,--,2.328 m²,--,38.27 m,53.91 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học",35 tỷ,15 triệu/m²
