Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-thanh,"Bán nhà hẻm đường Điện Biên Phủ, khu vực phường 17 Quận Bình Thạnh",2,2,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"47,1 m²","101,9 m²",16 m,"3,3 m",5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","8,5 tỷ","180,5 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm Điện Biên Phủ, phường 17, Bình Thạnh. ",1,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 gác suốt","61,3 m²","82,9 m²",13 m,"4,5 m",2 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","6,3 tỷ","102,8 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh, Khu vực yên tĩnh",3,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,41 m²,"81,3 m²","14,8 m","2,8 m",2 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","7,5 tỷ","182,7 triệu/m²"
quan-binh-thanh,"Bán nhà nguyên căn hẻm an ninh, đường Ung Văn Kiêm, Bình Thạnh",4,3,Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"48,2 m²","104,4 m²","13,1 m","3,9 m",3 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","6,3 tỷ","130,7 triệu/m²"
quan-binh-thanh,"Bán nhà mặt tiền đường Huỳnh Đình Hai, phường 24, Bình Thạnh",5,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","81,2 m²",279 m²,21 m,4 m,--,15 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt hẻm",25 tỷ,"307,9 triệu/m²"
quan-binh-thanh,"Bán nhà 2 mặt hẻm xe hơi, đường Nguyễn Duy, Khu vực yên tĩnh. ",2,2,Nam,Đang ở,Sổ hồng,1 trệt,76 m²,81 m²,11 m,"6,1 m","4,8 m",--,,"8,1 tỷ","106,6 triệu/m²"
quan-binh-thanh,"Biệt thự nhỏ phù hợp thư giãn, hẻm Lê Quang Định, Bình Thạnh",2,3,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"86,5 m²","129,5 m²","17,9 m","4,7 m",3 m,--,"Gần chợ, siêu thị","9,5 tỷ","109,8 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Nơ Trang Long, Phường 7, Bình Thạnh",9,9,Đông,Để trống,Sổ hồng,1 trệt + 4 lầu,"75,5 m²","313,5 m²","14,6 m","4,2 m",7 m,--,,"11,5 tỷ","152,3 triệu/m²"
quan-binh-thanh,"Bán nhà chung cư tầng trệt hẻm quận Bình Thạnh, - Khu dân cư an ninh, yên tĩnh",2,2,Không xác định,Để trống,Sổ hồng,"1 trệt, 1 lửng",53 m²,70 m²,14 m,"3,8 m",3 m,--,,"3,5 tỷ",66 triệu/m²
quan-binh-thanh,"Bán nhà hẻm quận Bình Thạnh, Khu dân cư an ninh, yên tĩnh",3,4,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 3 lầu","43,2 m²","187,5 m²","9,8 m","4,7 m","5,8 m",--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","6,4 tỷ","148,1 triệu/m²"
