Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-phu,Bán căn hộ 3PN chung cư Richstar quận Tân Phú - Full nội thất ,3,2,T.Bắc,Đang ở,Khác,--,82 m²,75 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Thiết kế thông thoáng","3,8 tỷ","50,7 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú, khu dân cư yên tĩnh",2,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"38,4 m²","32,8 m²",6.75 m,7.05 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","3,6 tỷ","93,7 triệu/m²"
quan-tan-phu,Bán nhà hẻm ba gác gần mặt tiền Quận Tân Phú - Khu dân cư sầm uất,13,13,Đ.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"93,1 m²","255,9 m²",11.7 m,7.55 m,2.5 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","8,7 tỷ","93,4 triệu/m²"
quan-tan-phu,Bán nhà mặt tiền Quận Tân Phú - Thuận tiện kinh doanh.,4,3,Đông,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","51,1 m²","217,5 m²",15.58 m,3.55 m,--,12.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","14,5 tỷ","283,8 triệu/m²"
quan-tan-phu,Bán nhà vuông vức hẻm xe hơi quận Tân Phú,2,1,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"41,6 m²","87,4 m²",10.4 m,4.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,2 tỷ",125 triệu/m²
quan-tan-phu,"Bán nhà mặt tiền, nở hậu Quận Tân Phú, thuận tiện kinh doanh",2,2,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng","56,3 m²",86 m²,14.65 m,3.75 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng",12 tỷ,"213,1 triệu/m²"
quan-tan-phu,"Bán nhà 1 trệt 1 lửng 2 lầu, hẻm xe tải quận Tân Phú, gần trường học",4,5,Đông,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu",72 m²,172 m²,18.0 m,4.0 m,12.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","8,7 tỷ","120,8 triệu/m²"
quan-tan-phu,Bán nhà HXH  Quận Tân Phú - Khu dân cư an ninh ,2,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,"51,8 m²",100 m²,12.95 m,4.0 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học","4,75 tỷ","91,7 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm xe hơi thông thoáng, gần đường chính",2,2,Đ.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"38,3 m²","79,2 m²",13.27 m,4.35 m,5.3 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","4,6 tỷ","120,1 triệu/m²"
quan-tan-phu,Bán nhà hẻm xe hơi Quận Tân Phú,4,2,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","44,2 m²","120,8 m²",11.85 m,3.75 m,4.45 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","8,95 tỷ","202,5 triệu/m²"
quan-tan-phu,Bán nhà HXH Quận Tân Phú - Thuận tiện kinh doanh,3,3,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 1 lầu","85,4 m²","191,2 m²",19.92 m,4.29 m,4.17 m,--,"Gần chợ, siêu thị. Gần trường học","10,8 tỷ","126,5 triệu/m²"
