Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-hoc-mon,"Bán nhà xưởng 725.2m2 Đông Thạnh Hóc Môn, Mặt tiền đường rộng 7m Xe container vô tới trong xưởng,",--,2,Đông,Để trống,Sổ hồng,1 trệt,"725,2 m²","725,2 m²",52.5 m,27.86 m,--,7.0 m,,"21,5 tỷ","29,6 triệu/m²"
huyen-hoc-mon,Bán nhà hẻm xe hơi Hóc Môn- Nhà xây kiên cố,3,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"71,6 m²","71,6 m²",14.25 m,5.0 m,5.0 m,--,"Gần chợ, siêu thị. Gần trường học. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,95 tỷ","41,2 triệu/m²"
huyen-hoc-mon,"Bán lô đất thổ cư đường hẻm xe ba gác, diện tích 66.2m2 Thới Tam Thôn Hóc Môn ",--,--,Đông,Để trống,Sổ hồng,--,"66,2 m²",--,16.62 m,4.0 m,2.0 m,--,,"1,95 tỷ","29,5 triệu/m²"
huyen-hoc-mon,"Bán đất nền Hóc Môn mặt tiền Đặng Công Bỉnh, diện tích lớn",--,--,Bắc,Để trống,Sổ hồng,--,"6.059,7 m²",--,100.0 m,94.0 m,--,20.0 m,Thiết kế thông thoáng,40 tỷ,"6,6 triệu/m²"
huyen-hoc-mon,"Bán lô đất 1.042m2 Hóc Môn- Hẻm xe tải- Phù hợp làm nhà máy, nhà xưởng",--,--,Tây,Để trống,Sổ hồng,--,"1.042,5 m²",--,30.98 m,39.33 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học",15 tỷ,"14,4 triệu/m²"
huyen-hoc-mon,Bán đất nền huyện Hóc Môn- hẻm xe ba gác 4m,--,--,T.Bắc,Để trống,Sổ hồng,--,"66,7 m²",--,16.0 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng",2 tỷ,30 triệu/m²
huyen-hoc-mon,Bán lô đất thổ cư diện tích 98.12m2 Thới Tam Thôn Hóc Môn ,--,--,Tây,Để trống,Sổ hồng,--,"98,1 m²",--,19.83 m,5.0 m,3.0 m,--,,"2,35 tỷ",24 triệu/m²
huyen-hoc-mon,Bán lô đất hẻm ô tô diện tích 62m2 Thới Tam Thôn Hóc Môn ,--,--,Đ.Bắc,Để trống,Sổ hồng,--,62 m²,--,15.67 m,4.02 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học","2,4 tỷ","38,7 triệu/m²"
huyen-hoc-mon,Bán nhà riêng Huyện Hóc Môn - Cách Chợ Trung Chánh chỉ 200m,2,2,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","45,9 m²","71,1 m²",11.3 m,4.06 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,5 tỷ","54,5 triệu/m²"
huyen-hoc-mon,Bán nhà 230.2m2 Đông Thạnh Hóc Môn 1418m2. Mặt tiền đường 7.70m -nở hậu 11.45m,3,2,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"230,2 m²","166,2 m²",24.35 m,9.05 m,--,7.77 m,,21 tỷ,"91,2 triệu/m²"
huyen-hoc-mon,Bán lô đất 1825m2 Đông Thạnh Hóc Môn thổ cư 1418m2.,--,--,T.Nam,Để trống,Sổ hồng,--,1.825 m²,--,91.25 m,20.0 m,--,--,,17 tỷ,"9,3 triệu/m²"
huyen-hoc-mon,Bán nhà 32.4m2 Thới Tam Thôn Hóc Môn hẻm xe hơi thông.,1,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"32,4 m²","32,4 m²",8.733 m,3.71 m,5.0 m,--,,"2,15 tỷ","66,4 triệu/m²"
huyen-hoc-mon,Bán lô đất diên tích 112.8m2 Đông Thạnh Hóc Môn -  Đường hẻm xe ba gác,2,1,Bắc,Để trống,Sổ hồng,"1 trệt, 1 gác suốt","66,7 m²","63,3 m²",8.97 m,7.03 m,4.0 m,--,,"2,35 tỷ","35,2 triệu/m²"
huyen-hoc-mon,Bán nhà SHR đường hẻm xe ba gác diện tích 52.5m2 Thới Tam Thôn Hóc Môn,2,1,Bắc,Để trống,Sổ hồng,1 trệt,"52,5 m²","52,5 m²",9.61 m,5.21 m,3.0 m,--,,"2,29 tỷ","43,6 triệu/m²"
huyen-hoc-mon,"Bán nhà SHR hẻm ô tô, diện tích 92.4m2 Thới Tam Thôn Hóc Môn",2,1,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","60,2 m²","92,4 m²",16.23 m,4.01 m,4.0 m,--,,"2,65 tỷ",44 triệu/m²
huyen-hoc-mon,Bán nhà mặt tiền 225.48m2 Tân Hiệp Hóc Môn,4,4,T.Bắc,Đang ở,Sổ đỏ,1 trệt + 2 lầu,"117,2 m²","225,5 m²",23.57 m,5.0 m,--,8.0 m,,8 tỷ,"68,3 triệu/m²"
huyen-hoc-mon,"Bán đất nền 175m2 Tân Hiệp, Hóc Môn, đường xe tải rộng 6m",--,--,Đông,Để trống,Sổ hồng,--,"175,1 m²","175,1 m²",25.02 m,7.0 m,--,6.0 m,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,2 tỷ","18,3 triệu/m²"
huyen-hoc-mon,"Bán nhà 1 trệt 2 lầu 57,9m2,nở hậu 12m mặt tiền đường 10m Hóc Môn.",3,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"57,9 m²",44 m²,14.475 m,4.0 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt đường chính","6,5 tỷ","112,3 triệu/m²"
huyen-hoc-mon,Bán nhà nát huyện Hóc Môn- Hẻm ba gác rộng 3m,--,--,Đ.Bắc,Để trống,Sổ hồng,1 trệt,"174,3 m²","96,1 m²",21.93 m,8.21 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,98 tỷ","17,1 triệu/m²"
huyen-hoc-mon,Bán nhà Huyện Hóc Môn thiết kế thoáng mát,4,4,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"71,6 m²","129,8 m²",12.0 m,12.0 m,3.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,3 tỷ","60,1 triệu/m²"
