Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-binh-chanh,"Bán đất nền Xã Tân Quý Tây, Huyện Bình Chánh - Sổ hồng riêng chính chủ, gần mặt tiền đường",--,--,Bắc,Để trống,Sổ hồng,--,"110,7 m²",--,20.59 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,1 tỷ",19 triệu/m²
huyen-binh-chanh,"Bán đất nền Xã Tân Quý Tây, Huyện Bình Chánh - Sổ hồng riêng chính chủ",--,--,Không xác định,Để trống,Sổ hồng,--,"72,4 m²",--,12.8 m,7.51 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm","1,7 tỷ","23,5 triệu/m²"
huyen-binh-chanh,Bán đất nền mặt tiền đường KDC 13B xã Phong Phú huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,T.Nam,Để trống,Sổ hồng,--,126 m²,--,18.0 m,7.0 m,--,16.0 m,,"5,796 tỷ",46 triệu/m²
huyen-binh-chanh,Bán đất nền mặt tiền đường KDC Intresco 13E Xã Phong Phú Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,T.Bắc,Để trống,Sổ hồng,--,100 m²,--,20.0 m,5.0 m,--,22.0 m,"Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,5 tỷ",45 triệu/m²
huyen-binh-chanh,Bán đất nền mặt tiền đường Xã Qui Đức Huyện Bình Chánh - Sổ hồng riêng,--,--,T.Bắc,Để trống,Sổ hồng,--,"1.000,2 m²",--,56.42 m,18.03 m,--,6.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","4,2 tỷ","4,2 triệu/m²"
huyen-binh-chanh,"Bán đất nền Xã Bình Chánh, Huyện Bình Chánh - Sổ hồng riêng chính chủ - Gần mặt tiền đường",--,--,Bắc,Để trống,Sổ hồng,--,"129,9 m²",--,25.93 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,25 tỷ","17,3 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm thông thoáng gần mặt tiền đường Xã Phong Phú Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Đ.Bắc,Để trống,Sổ hồng,--,82 m²,--,14.91 m,4.09 m,2.35 m,--,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","2,2 tỷ","26,8 triệu/m²"
huyen-binh-chanh,Bán đất nền mặt tiền đường xã Bình Hưng huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Nam,Để trống,Sổ hồng,--,88 m²,--,22.0 m,4.0 m,--,8.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh",6 tỷ,"68,2 triệu/m²"
huyen-binh-chanh,"Bán nhà riêng Xã An Phú Tây, Huyện Bình Chánh - Sổ hồng riêng chính chủ",3,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"91,2 m²","136,4 m²",22.51 m,4.08 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường",4 tỷ,"43,9 triệu/m²"
huyen-binh-chanh,"Bán đất nền Xã Bình Chánh, Huyện Bình Chánh - Sổ hồng riêng chính chủ - Gần mặt tiền đường",--,--,Đ.Nam,Để trống,Sổ hồng,--,"312,7 m²",--,46.36 m,7.14 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,15 tỷ","10,1 triệu/m²"
