Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-phu,"Bán nhà Quận Tân Phú mặt tiền đường 16m, gần Aeon Mall",1,1,Tây,Đang ở,Sổ đỏ,"1 trệt, 1 lửng","59,2 m²","54,5 m²","14,8 m",4 m,--,8 m,,8 tỷ,"135,1 triệu/m²"
quan-tan-phu,Nhà bán hẻm ba gác yên tĩnh quận Tân Phú khu dân trí cao,2,1,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng","27,1 m²","40,8 m²",11.43 m,2.65 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học","2,7 tỷ","99,6 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú - Khu dân cư an ninh, yên tĩnh.",3,3,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,55 m²,"107,8 m²","15,2 m","3,7 m","4,2 m",--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","5,35 tỷ","97,3 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm an ninh, mới xây, gần nhiều tiện ích",3,2,Đ.Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","74,8 m²","92,6 m²",17.2 m,4.75 m,4.1 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,5 tỷ","60,2 triệu/m²"
quan-tan-phu,"Bán nhà Quận Tân Phú xây kiên cố, gần đường chính",2,4,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","28,9 m²","107,5 m²",7.82 m,3.9 m,3.84 m,--,"Gần chợ, siêu thị. Gần trường học","4,2 tỷ","145,3 triệu/m²"
quan-tan-phu,Nhà bán mặt tiền đường Q.Tân Phú khu dân cư sầm uất sổ hồng chính chủ.,2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,40 m²,80 m²,10.0 m,4.0 m,--,20.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,6 tỷ",90 triệu/m²
quan-tan-phu,"Bán nhà Quận Tân Phú hẻm xe hơi, khu an ninh",1,1,Tây,Đang ở,Sổ hồng,1 trệt,"51,3 m²","76,5 m²","14,7 m","3,7 m",4 m,--,"Gần trường học. Khu vực an ninh, yên tĩnh","4,5 tỷ","87,7 triệu/m²"
quan-tan-phu,Bán căn hộ Celadon City khu Emerald Quận Tân Phú ,1,1,Không xác định,Để trống,Sổ hồng,--,"49,3 m²","45,5 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học","3,1 tỷ","68,1 triệu/m²"
quan-tan-phu, Bán căn hộ tầng 1 thuộc khu Ruby Celadon City Quận Tân Phú căn góc view đẹp,3,2,Đ.Nam,Để trống,Sổ hồng,--,79 m²,"74,6 m²",--,--,--,--,"Gần chợ, siêu thị. Gần trường học","4,8 tỷ","64,3 triệu/m²"
quan-tan-phu,Bán căn hộ An Bình - Quận Tân Phú,2,2,Không xác định,Đang cho thuê,Khác,--,--,83 m²,--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học","2,2 tỷ","26,5 triệu/m²"
