Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-nha-be,Bán Nhà Mặt Tiền Lê Văn Lương Xã Nhơn Đức Huyện Nhà Bè,3,2,Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"259,2 m²","338,1 m²",51.84 m,5.0 m,--,14.0 m,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm",11 tỷ,"42,4 triệu/m²"
huyen-nha-be,Bán Đất Mặt Tiền Đẹp Đường Nội Bộ 12m Vuông Vức Đường Nguyễn Bình Nhà Bè - Khu dân cư 28ha - Thích Hợp Đầu Tư,--,--,Đ.Bắc,Để trống,Sổ hồng,--,"197,7 m²",--,26.5 m,7.46 m,--,14.0 m,"Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","5,6 tỷ","28,3 triệu/m²"
huyen-nha-be,Bán Đất Khu Bộ Công An View Sông Giá Tốt Mặt Tiền Đường Số 22M Xã Phước Kiển Huyện Nhà Bè Thích Hợp Đầu Tư,--,--,Đ.Nam,Để trống,Sổ hồng,--,"302,2 m²",--,19.5 m,15.5 m,--,20.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","9,4 tỷ","31,1 triệu/m²"
huyen-nha-be,"Bán Nhà nhỏ xinh Huỳnh Tấn Phát, xã Phú Xuân Huyện Nhà Bè-Gần Siêu thị Điện Máy Xanh-Trường Học Cấp 1,cấp 2",2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,33 m²,60 m²,10.0 m,3.3 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,45 tỷ","43,9 triệu/m²"
huyen-nha-be,Bán Nhà 1 Trệt 2 Lầu 1 Sân Thượng Hẻm Xe Tải 6m Ra Lê Văn Lương Xã Phước Kiển Nhà Bè-Nhà Thiết Kế Đẹp Dọn Vào Ở Ngay,4,4,Đông,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","80,6 m²","191,6 m²",14.0 m,5.8 m,6.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","5,3 tỷ","65,8 triệu/m²"
huyen-nha-be,Bán Nhà 1 Trệt 1 Lầu Hẻm Xe Hơi Đường Lê Văn Lương Huyện Nhà Bè - thích hợp ở hoặc đầu tư,2,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"26,4 m²","52,8 m²",8.0 m,3.3 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","1,45 tỷ","54,9 triệu/m²"
huyen-nha-be,Bán Căn Hộ 2 Phòng Ngủ Chung Cư Sài Gòn South Residences Giá Tốt Đường Nguyễn Hữu Thọ Xã Phước Kiển Huyện Nhà Bè,2,2,Không xác định,Để trống,Khác,--,--,72 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,93 tỷ","40,7 triệu/m²"
huyen-nha-be,Bán Căn Hộ 2 Phòng Ngủ Chung Cư Sài Gòn South Residences Giá Tốt Đường Nguyễn Hữu Thọ Xã Phước Kiển Huyện Nhà Bè - Đầy Đủ Nội Thất,2,2,Không xác định,Để trống,Khác,--,--,76 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,4 tỷ","44,7 triệu/m²"
huyen-nha-be,Bán Căn Hộ Đầy Đủ Nội Thất Chung Cư Sài Gòn South Residences Phước Kiển Huyện Nhà Bè - Khu Dân Cư Đa Dạng Tiện Ích,2,2,Không xác định,Để trống,Khác,--,--,65 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,95 tỷ","45,4 triệu/m²"
huyen-nha-be,Bán Đất Mặt Tiền Đường Nội Bộ Ra Nguyễn Bình Xã Nhơn Đức Huyện Nhà Bè Thích Hợp Đầu Tư,--,--,T.Nam,Để trống,Sổ hồng,--,218 m²,--,27.95 m,9.44 m,--,14.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm","5,02 tỷ",23 triệu/m²
