Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-nha-be,"Chung Cư Sài Gòn South Residences - Bán Căn Hộ 2 Phòng Ngủ, 2WC, Nội Thất Cơ Bản, View Hướng Nam,  Đường Nguyễn Hữu Thọ, Nhà Bè",2,2,Bắc,Để trống,Khác,--,--,76 m²,--,--,--,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,4 tỷ","44,7 triệu/m²"
huyen-nha-be,Bán Căn Hộ chung cư Hưng Phát Silver Star Xã Phước Kiển - Huyện Nhà Bè,2,2,Không xác định,Để trống,Sổ hồng,--,--,75 m²,--,--,--,--,,"2,4 tỷ",32 triệu/m²
huyen-nha-be,Bán Đất Hẻm Thông Thoáng Gần Chợ Phú Xuân Huyện Nhà Bè,--,--,Tây,Để trống,Sổ hồng,--,"70,8 m²",--,9.56 m,7.5 m,3.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,65 tỷ","51,6 triệu/m²"
huyen-nha-be,Bán Nhà hẻm thông thoáng Đường Đặng Nhữ Lâm Thị Trấn Huyện Nhà Bè-nhà nhỏ xinh thích hợp vợ chồng trẻ ở lâu dài,1,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"34,5 m²","51,6 m²",9 m,"4,8 m",3 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,35 tỷ","68,1 triệu/m²"
huyen-nha-be,Bán nhà hẻm ô tô Thị Trấn Nhà Bè - Hướng Tây Bắc,4,5,T.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",50 m²,"137,8 m²",12.5 m,4.0 m,6.0 m,--,,"4,25 tỷ",85 triệu/m²
huyen-nha-be,"Bán Nhà nhỏ xinh Huỳnh Tấn Phát, xã Phú Xuân Huyện Nhà Bè-Gần Siêu thị Điện Máy Xanh-Trường Học Cấp 1,cấp 2",2,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,33 m²,60 m²,11 m,3 m,2 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,38 tỷ","41,8 triệu/m²"
huyen-nha-be,Bán Nhà Mặt Tiền Đường Trung Tâm Thị Trấn Huyện Nhà Bè - Gần Cầu Phú Xuân,2,2,Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"70,2 m²","104,3 m²","21,5 m","3,2 m",--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",7 tỷ,"99,7 triệu/m²"
huyen-nha-be,Bán Nhà Huyện Nhà Bè - hai mặt tiền hẻm xe hơi Lê Văn Lương-Khu Dân Cư An Ninh - Đồng sở hữu 3 căn,4,3,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 2 lầu,42 m²,126 m²,14 m,3 m,6 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,4 tỷ","57,1 triệu/m²"
huyen-nha-be,"Bán Nhà hẻm xe hơi thị trấn Huyện Nhà Bè, Đường Đào Tông Nguyên, Khu dân cư an ninh",5,3,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",40 m²,95 m²,"13,5 m",3 m,6 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,6 tỷ",65 triệu/m²
huyen-nha-be,"Bán Nhà Huyện Nhà Bè hẻm xe hơi Đường Huỳnh Tấn Phát, xã Phú Xuân Huyện Nhà Bè Gần Bách Hóa Xanh",3,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,36 m²,72 m²,6 m,6 m,4 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,7 tỷ","47,2 triệu/m²"
huyen-nha-be,Bán nhà hẻm xe hơi Khu dân trí Huyện Nhà Bè-Đường Huỳnh tấn phát,4,3,T.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,33 m²,90 m²,11 m,3 m,6 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,6 tỷ","78,8 triệu/m²"
huyen-nha-be,"Bán nhà cấp 4 mặt tiền đường lớn xã Phú Xuân Huyện Nhà Bè, , khu dân cư sầm uất, thích hợp mua về để ở kết hợp đầu tư kinh doanh",1,1,Đ.Bắc,Đang ở,Sổ hồng,1 trệt,142 m²,"27,2 m²","26,4 m",6 m,--,30 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","13,5 tỷ","95,1 triệu/m²"
huyen-nha-be,BÁN NHÀ BIỆT THỰ MINI KIỂU PHÁP GÓC 2 MẶT TIỀN HẺM XE HƠI XÃ PHÚ XUÂN HUYỆN NHÀ BÈ,4,5,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","88,2 m²","225,5 m²","13,3 m","7,8 m",6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,8 tỷ","77,1 triệu/m²"
huyen-nha-be,Bán Nhà 1 Trệt 1 Lầu Hẻm Xe Hơi 6m Xã Nhơn Đức Huyện Nhà Bè,2,2,Tây,Để trống,Sổ hồng,1 trệt + 1 lầu,"58,2 m²",112 m²,17 m,"3,2 m",6 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông","3,5 tỷ","60,1 triệu/m²"
huyen-nha-be,"Bán Nhà hẻm xe hơi thông thoáng, Đường Huỳnh Tấn Phát, xã Phú Xuân Huyện Nhà Bè nhà rộng thông thoáng",3,3,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng, 1 áp mái + 2 lầu",38 m²,80 m²,"11,5 m","3,3 m",4 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,05 tỷ","53,9 triệu/m²"
huyen-nha-be," Bán Nhà Đường Huỳnh tấn phát Huyện Nhà Bè hẻm xe hơi 4m, nhà mới xây khu vực an ninh",4,3,Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,24 m²,70 m²,"7,5 m","3,2 m",4 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,73 tỷ","72,1 triệu/m²"
huyen-nha-be,Bán Đất Nền Nông Nghiệp 3599m2- Gần Trạm Y Tế Xã Phước Lộc Huyện Nhà Bè ,--,--,Không xác định,Để trống,Sổ đỏ,--,3.599 m²,--,85.0 m,40.0 m,1.0 m,--,,"9,5 tỷ","2,6 triệu/m²"
huyen-nha-be,"Bán nhà cấp 4 mặt tiền xã Phú Xuân Huyện Nhà Bè-khu dân cư sầm uất, thích hợp kinh doanh buôn bán",1,1,T.Bắc,Để trống,Sổ hồng,1 trệt,"144,6 m²","83,9 m²",33 m,4 m,--,14 m,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm","6,5 tỷ",45 triệu/m²
huyen-nha-be,Bán Dãy 11 Phòng Trọ Hẻm Xe Hơi Xã Phước Kiển Huyện Nhà Bè,11,11,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng",300 m²,"37,1 m²",40.8 m,7.4 m,7.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm",8 tỷ,"26,7 triệu/m²"
huyen-nha-be,Bán Nhà Khu Dân Cư Đường Huỳnh Tấn Phát Huyện Nhà Bè Nhà Mới Đẹp Nội Thất Cao Cấp Hiện Đại Gỗ Tự Nhiên Gõ Đỏ,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,205 m²,16 m,5 m,--,30 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","5,95 tỷ","74,4 triệu/m²"
huyen-nha-be,Bán 2 Miếng Đất Liền Kề 1092.32m2 Xã Nhơn Đức Huyện Nhà Bè ,--,--,Không xác định,Để trống,Sổ hồng,--,"1.092,3 m²",--,30.0 m,16.67 m,1.5 m,--,"Gần chợ, siêu thị. Gần trường học","4,5 tỷ","4,1 triệu/m²"
huyen-nha-be,Bán nhà hẻm xe hơi Huyện Nhà Bè-Đường Dương Cát Lợi-gần trường học Trần thị Ngọc Hân,4,4,Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"51,2 m²","111,6 m²","11,9 m",4 m,6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,5 tỷ","87,9 triệu/m²"
huyen-nha-be,Bán Nhà Đẹp thiết kế sang trọng hẻm xe hơi đường Lê Văn Lương Huyện Nhà Bè,4,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,43 m²,"125,5 m²",14 m,"3,1 m",6 m,--,"Gần chợ, siêu thị. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","2,45 tỷ",57 triệu/m²
huyen-nha-be,Bán Nhà 1 Trệt 2 Lầu Xã Phú Xuân Huyện Nhà Bè,4,3,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 2 lầu,"44,9 m²","115,1 m²","11,5 m",4 m,3 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,5 tỷ",78 triệu/m²
huyen-nha-be,Bán Nhà Mới Xây Hẻm Xe Hơi Khu Dân Cư Xã Phú Xuân Huyện Nhà Bè,4,3,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","40,5 m²","119,5 m²","13,5 m",3 m,6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt đường chính","2,7 tỷ","66,7 triệu/m²"
huyen-nha-be,Bán Nhà Nhỏ Xinh Xã Phú Xuân Huyện Nhà Bè - Khu dân cư yên tĩnh an ninh gần nhiều tiện ích,2,1,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"21,3 m²","46,6 m²","5,8 m","3,7 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","1,24 tỷ","58,2 triệu/m²"
huyen-nha-be,Bán Nhà Hẻm Xe Hơi Khu Anh Tuấn Xã Phú Xuân Huyện Nhà Bè ,4,3,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",36 m²,126 m²,12 m,3 m,6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","2,39 tỷ","66,4 triệu/m²"
huyen-nha-be,Bán Đất hẻm xe tải Xã Nhơn Đức Huyện Nhà Bè- Thích Hợp mua xây mới hoặc Đầu Tư kinh doanh,--,--,Nam,Để trống,Sổ hồng,--,"124,2 m²",--,18.54 m,6.44 m,12.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,95 tỷ","31,8 triệu/m²"
huyen-nha-be,"Bán đất nền hẻm ô tô xã Long Thới, huyện Nhà Bè - gần chợ Bà Chồi",--,--,Bắc,Để trống,Sổ hồng,--,"106,1 m²",--,21.8 m,5.4 m,6.0 m,--,Di chuyển thuận tiện ra trung tâm,"2,55 tỷ",24 triệu/m²
huyen-nha-be,Bán Nhà Mới Nhỏ Xinh Hẻm Thông Thoáng Trung Tâm Thị Trấn Huyện Nhà Bè ,2,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"19,2 m²","57,8 m²","5,5 m","3,5 m",3 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","1,65 tỷ","85,7 triệu/m²"
huyen-nha-be,Bán Nhà Đẹp Hẻm Thông Thoáng Xã Phú Xuân Huyện Nhà Bè - Mua nhà chủ tặng nội thất,2,1,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"25,6 m²","51,2 m²",8 m,"3,2 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","1,55 tỷ","60,5 triệu/m²"
huyen-nha-be,"Bán đất trồng lúa xã Phước Kiển Huyện Nhà Bè, thích hợp đầu tư",--,--,Đ.Bắc,Để trống,Sổ hồng,--,"6.474,2 m²",--,92.5 m,70.0 m,3.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","16,186 tỷ","2,5 triệu/m²"
huyen-nha-be,Bán Đất Hẻm xe hơi Gần chợ Phú Xuân Huyện Nhà Bè-Đường Dương cát Lợi-gần UBND-Công An- Trường tiểu học-Chợ,--,--,Đông,Để trống,Sổ hồng,--,"53,7 m²",--,12.0 m,4.5 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,6 tỷ",67 triệu/m²
huyen-nha-be,Bán Nhà Biệt Thự Mini Mới Xây Hẻm Xe Hơi Trung Tâm Thị Trấn Huyện Nhà Bè,4,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","51,2 m²","128,1 m²",11.5 m,4.45 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","4,65 tỷ","90,8 triệu/m²"
huyen-nha-be,Bán nhà hẻm thông thoáng Nguyễn Văn Tạo Hiệp Phước Huyện Nhà Bè thích hợp ở lâu dài,2,2,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng","87,4 m²","79,5 m²",17 m,5 m,3 m,--,,3 tỷ,"34,3 triệu/m²"
huyen-nha-be, Bán đất Đường Liên Ấp 3-4 Huyện Nhà Bè- thích hợp mua đầu tư,--,--,Đ.Bắc,Để trống,Sổ hồng,--,900 m²,--,58.3 m,15.4 m,--,20.0 m,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,85 tỷ","5,4 triệu/m²"
huyen-nha-be,"Bán Đất Mặt tiền Đường Nguyễn Bình, xã Phú Xuân Huyện Nhà Bè. Thích hợp kinh doanh buôn bán. Hoặc làm nhà xưởng ",--,--,Đ.Bắc,Để trống,Sổ hồng,--,3.200 m²,--,120.0 m,20.0 m,--,14.0 m,,32 tỷ,10 triệu/m²
huyen-nha-be,"Bán nhà hẻm xe hơi Xã Hiệp Phước Huyện Nhà Bè- Nhà thiết kế thoáng mát, sân trước rộng rãi thoáng mát ",4,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,"135,2 m²",315 m²,27 m,5 m,"5,5 m",--,,"5,6 tỷ","41,4 triệu/m²"
huyen-nha-be,Bán Nhà mới xây Đường xe tải Khu Dân Cư Huyện Nhà Bè,4,5,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",60 m²,"149,9 m²","13,9 m","4,3 m",10 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,5 tỷ","91,7 triệu/m²"
huyen-nha-be,Bán Nhà mới xây Đường xe tải Khu Dân Cư Huyện Nhà Bè,4,5,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","59,8 m²","149,9 m²","13,9 m","4,3 m",10 m,--,"Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","5,5 tỷ",92 triệu/m²
huyen-nha-be,Bán Nhà Mới Xây Khu Dân Cư Huyện Nhà Bè,4,5,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",60 m²,"149,9 m²",14 m,"4,3 m",10 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,5 tỷ","91,7 triệu/m²"
huyen-nha-be,Bán Nhà Thuộc Khu Dân Cư Anh Tuấn xã Phú Xuân Huyện Nhà Bè Nhà Mới Đẹp Nội Thất Cao Cấp,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,205 m²,16 m,5 m,8 m,30 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","5,9 tỷ","73,8 triệu/m²"
