Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-11,"Bán Căn Hộ Chung Cư Thuận Việt, Phường 15 Quận 11",3,2,Đ.Bắc,Đang ở,Sổ hồng,--,--,"88,7 m²",--,--,--,--,"Tên dự án:. Cao Ốc Thuận Việt. Vị trí:. 319 Lý Thường Kiệt, phường 15, Quận 11, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Quy mô:. block, căn hộ. Khu căn hộ Thuận Việt. nằm tại địa chỉ 319 Lý Thường Kiệt, phường 15, quận 11, được liên kết với các trục đường chính như Lý Thường Kiệt, Lê Đại Thành, 3/2 nên dự án có vị trí khá tiện lợi trong việc giao thương với các khu vực xung quanh.. Toàn bộ cao ốc có 195 căn hộ, chia thành các loại A, B, C, D và E với kết cấu không gian hợp lý, có ít nhất 2 mặt tiếp xúc với gió và ánh sáng thiên nhiên bởi các phần lồi của căn hộ.. Theo phân bố, tầng hầm làm bãi đậu xe, tầng trệt đến tầng hai là trung tâm thương mại bao gồm 13 cửa hàng và nhà trẻ, trung tâm thể dục thể thao, cà phê, khu sinh hoạt cộng đồng, hồ bơi… Trong khi đó, từ tầng 3 đến tầng 15 sẽ dành cho các căn hộ.. Khu căn hộ Thuận Việt. được xây dựng theo tiêu chuẩn hiện đại với đầy đủ các tiện ích phục vụ cư dân như:. - Căn hộ cao cấp, thiết kế đa năng với diện tích từ 61m2 đến 121m2.. - Câu lạc bộ TDTT, bar cafe, khu vui chơi giải trí mua sắm.. - Nội thất tiện nghi, sang trọng, hiện đại và tiết kiệm. - Hệ thống điện nguồn có trạm hạ thế riêng cung cấp điện cho toàn bộ tòa nh. - Hệ thống điện, điện thoại, Internet, ăng ten ti vi, truyền hình cáp… đều được thiết kế âm tường. - Việc phòng cháy chữa cháy được trang bị thiết bị hiện đại bằng hệ thống tự động. - An ninh tại cao ốc khá chặt chẽ bằng hệ thống máy bộ đàm từ phòng bảo vệ đến từng căn hộ. - Tại sảnh, hành lang và các khu vực công cộng được bố trí hệ thống camera quan sát 24/24 giờ. Xem chi tiết","3,95 tỷ","44,5 triệu/m²"
quan-11,"Bán Nhà Riêng Mới Xây Hẻm Ô Tô, Phường 14, Quận 11 - Gần Chợ Tân Phước",14,15,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 3 lầu","67,7 m²","314,1 m²",20.0 m,3.2 m,6.0 m,--,Gần mặt tiền đường,"12,9 tỷ","190,5 triệu/m²"
quan-11,Nhà hẻm xe hơi thông thoáng quận 11 đang cho thuê,1,1,T.Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng",45 m²,68 m²,14.0 m,3.6 m,5.0 m,--,,"7,5 tỷ","166,7 triệu/m²"
quan-11,Bán căn nhà riêng hẻm xe hơi Thái Phiên Quận 11- Trệt 2 Lầu,5,3,Nam,Để trống,Sổ hồng,1 trệt + 3 lầu,32 m²,"123,4 m²",9.8 m,3.3 m,5.0 m,16.0 m,,"7,78 tỷ","243,1 triệu/m²"
quan-11,Bán Căn Hộ Chung Cư Cao Cấp Res 11 - Tặng Nội Thất,1,1,Nam,Để trống,Sổ hồng,--,--,"45,7 m²",--,--,--,--,"Tên dự án:. Cao ốc Res 11. Vị trí:. 205 Lạc Long Quân, phường 3, Quận 11, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Công ty Cổ phần Địa ốc 11. Quy mô:. 1 block, 116 căn hộ. Xem chi tiết","2,75 tỷ","60,2 triệu/m²"
quan-11,Bán nhà riêng Quận 11,2,1,Đông,Để trống,Sổ hồng,"1 trệt, 1 gác suốt + 1 lầu","54,2 m²","108,4 m²",19.08 m,2.91 m,--,15.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","9,5 tỷ","175,3 triệu/m²"
quan-11,Bán nhà hẻm xe hơi Phường 2 Quận 11- Hướng Bắc,6,2,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"64,6 m²","93,1 m²",19.07 m,3.6 m,4.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","7,5 tỷ","116,1 triệu/m²"
quan-11,"Bán nhà hẻm xe hơi Minh Phụng, - Gần Cầu Vượt Cây Gõ",1,1,Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 gác suốt + 1 lầu","44,2 m²","59,8 m²",11.27 m,3.92 m,6.0 m,30.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. 2 Mặt đường chính","6,5 tỷ","147,1 triệu/m²"
quan-11,Bán Nhà Hẻm Xe Máy Phường 05 Quận 11 - Nhà thờ Phú Bình,4,2,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"64,3 m²",107 m²,18.35 m,3.5 m,3.0 m,--,Gần mặt tiền đường. Sân để xe rộng rãi,"6,4 tỷ","99,5 triệu/m²"
quan-11,Bán Nhà Hẻm Thông Thoáng Nguyễn Thị Nhỏ Quận 11 Nhà Kiên Cố,4,3,Không xác định,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",125 m²,"249,5 m²",17.55 m,7.4 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học",17 tỷ,136 triệu/m²
