Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-nha-be,Bán Nhà Hẻm Xe Hơi Khu Dân Cư Trung Tâm Thị Trấn Huyện Nhà Bè,4,3,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu",51 m²,"182,2 m²","9,6 m","5,3 m",6 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","4,7 tỷ","92,2 triệu/m²"
huyen-nha-be,"Bán căn hộ Sài Gòn South Residences, 2pn, 2wc, Nguyễn Hữu Thọ Huyện Nhà Bè",2,2,Không xác định,Để trống,Khác,--,--,"65,2 m²",--,--,--,--,,"3,85 tỷ","59,1 triệu/m²"
huyen-nha-be,Bán Đất Nền Hẻm Xe Hơi Xã Phú Xuân Huyện Nhà Bè - Khu Dân Cư Anh Tuấn Green Riverside,--,--,Đ.Bắc,Để trống,Sổ hồng,--,87 m²,--,14.89 m,5.9 m,7.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","4,1 tỷ","47,1 triệu/m²"
huyen-nha-be,Bán Nhà Mới Hẻm Xe Hơi Xã Phú Xuân Huyện Nhà Bè ,4,3,T.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,48 m²,86 m²,12 m,4 m,6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","2,39 tỷ","49,8 triệu/m²"
huyen-nha-be,"Bán Nhà Hẻm Xe Hơi Thị Trấn Huyện Nhà Bè - Khu đông dân cư, an ninh",3,3,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",77 m²,"244,3 m²",20 m,"3,8 m",8 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",6 tỷ,"77,9 triệu/m²"
huyen-nha-be,"Bán Căn Hộ Sài Gòn Mới, Đường Huỳnh Tấn Phát, Huyện Nhà B",3,2,Không xác định,Để trống,Khác,--,--,"93,2 m²",--,--,--,--,"Tên dự án:. Sài Gòn Mới. Vị trí:. 2317a Huỳnh Tấn Phát, tt. Nhà Bè, Nhà Bè, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Công ty Cổ phần Vạn Hưng Phát. Quy mô:. 1 block, 127 căn hộ. Xem chi tiết","1,85 tỷ","19,8 triệu/m²"
huyen-nha-be,BÁN ĐẤT NỀN HẺM THÔNG THOÁNG XÃ HIỆP PHƯỚC HUYỆN NHÀ BÈ ,--,--,Đ.Nam,Để trống,Sổ hồng,--,100 m²,--,20.0 m,5.0 m,2.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","1,7 tỷ",17 triệu/m²
huyen-nha-be,Bán Nhà Mặt Tiền Đường Lớn Trung Tâm Thị Trấn Huyện Nhà Bè,5,4,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu","41,5 m²","152,5 m²","14,4 m","3,8 m",--,30 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","11,2 tỷ","269,9 triệu/m²"
huyen-nha-be,Bán Đất Đẹp Vuông Vức Hẻm Xe Hơi Xã Phú Xuân Huyện Nhà Bè,--,--,Đ.Bắc,Để trống,Sổ hồng,--,250 m²,--,31.75 m,7.9 m,5.4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","17,72 tỷ","70,9 triệu/m²"
huyen-nha-be,Bán đất nông nghiệp diện tích lớn Huyện Nhà Bè - Gần Cầu Lấp Dầu,--,--,Nam,Để trống,Sổ hồng,--,1.720 m²,--,116.04 m,14.65 m,1.5 m,--,"Gần chợ, siêu thị. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","9,46 tỷ","5,5 triệu/m²"
