Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-tan," Bán Nhà 2 Tấm Hẻm Xe Hơi Thông Thoáng, Phường Tân Tạo, Bình Tân.",2,2,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,"40,8 m²","81,6 m²",4 m,"10,2 m",6 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,8 tỷ","93,1 triệu/m²"
quan-binh-tan,Bán nhà MT đường lớn An Lạc- Bình Tân - Gần chợ An Dương Vương,2,2,Đ.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"68,5 m²",137 m²,8 m,4 m,--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",8 tỷ,"116,8 triệu/m²"
quan-binh-tan,"Bán nhà cấp 4, đường Tỉnh Lộ 10, Tân Tạo A- Bình Tân",2,1,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng",120 m²,"93,6 m²",20 m,6 m,3 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",4 tỷ,"33,3 triệu/m²"
quan-binh-tan,Bán căn hộ An Gia Star Quận Bình Tân,2,2,Đông,Để trống,Sổ hồng,--,--,66 m²,--,--,--,--,"Tên dự án:. An Gia Star. Vị trí:. Đường số 7, phường Bình Trị Đông B, quận Bình Tân, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Công ty Cổ phần Đầu tư phát triển bất động sản An Gia Investment. Quy mô:. 3 block, 480 căn hộ. Xem chi tiết","1,6 tỷ","24,2 triệu/m²"
quan-binh-tan,Bán nhà 2 mặt tiền nội bộ Tân Tạo A- Bình Tân,3,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"44,9 m²","90,4 m²",12 m,"4,1 m",6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt hẻm","3,3 tỷ","73,5 triệu/m²"
quan-binh-tan,"Bán Nhà Mặt Tiền Đường Nội Bộ Phường Tân Tạo, Quận Bình Tân.",4,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,81 m²,"178,4 m²",18 m,"4,5 m",--,15 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng",8 tỷ,"98,8 triệu/m²"
quan-binh-tan,​​​​​​​Bán khách sạn mặt tiền nội bộ P. Bình Trị Đông B- Bình Tân,14,14,Tây,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu",100 m²,292 m²,20 m,5 m,--,28 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","15,8 tỷ",158 triệu/m²
quan-binh-tan,"Bán Căn hộ Chung cư Akari City, An Lạc, Bình Tân- Tầng 16",2,1,Không xác định,Để trống,Khác,--,--,56 m²,--,--,--,--,,"2,4 tỷ","42,9 triệu/m²"
quan-binh-tan,"Bán nhà 2 mặt hẻm xe hơi, Tân Tạo - Bình Tân",4,4,T.Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"117,8 m²","164,7 m²","19,7 m",6 m,4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt hẻm","5,5 tỷ","46,7 triệu/m²"
quan-binh-tan,"Bán Đất Nền Lô Góc 3 Mặt Tiền Đường Nội Bộ,  Khu Dân Cư An Ninh P. Tân Tạo A, Bình Tân ",--,--,Đông,Để trống,Sổ hồng,--,"72,1 m²",--,6.02 m,12.92 m,--,12.0 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. 2 Mặt đường chính","5,8 tỷ","80,4 triệu/m²"
quan-binh-tan,"Bán Nhà 3.5 Tấm, Hẻm Xe Tải phường An Lạc A, quận Bình Tân ",6,6,Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","67,6 m²","187,6 m²",20 m,"3,5 m",--,12 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng","7,4 tỷ","109,5 triệu/m²"
quan-binh-tan,Bán lô đất nền hẻm xe hơi phường An Lạc- Quận Bình Tân,--,--,Bắc,Để trống,Sổ hồng,--,"163,2 m²",--,17.06 m,9.52 m,6.25 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","9,8 tỷ",60 triệu/m²
quan-binh-tan,Bán nhà mặt tiền kinh doanh P. Tân Tạo A- Bình Tân,4,3,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng, 1 áp mái + 3 lầu","86,7 m²","188,4 m²",19 m,4 m,--,15 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,2 tỷ",60 triệu/m²
quan-binh-tan,"Bán Căn Hộ Chung Cư Moonlight Boulevard, An Lạc A, Bình Tân",2,2,Không xác định,Đang cho thuê,Khác,--,--,68 m²,--,--,--,--,"Tên dự án:. Moonlight Bloulevard Quận Bình Tân. Vị trí:. 510 Kinh Dương Vương, An Lạc A, Bình Tân, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Quy mô:. block, căn hộ. TỔNG QUAN DỰ ÁN MOONLIGHT BOULEVARD:. -. Tên dự án:. . căn hộ Moonlight Boulevard. -. Vị trí:. 510 Kinh Dương Vương, P. An Lạc A, Quận Bình Tân, TP. Hồ Chí Minh.. -. Quy mô dự án:. 8.280,3 m2. -. Các loại hình:. . Căn hộ. ,. Shophouse. ,. Officetel. ,. Trung tâm thương mại. ,.... -. Mật độ xây dựng:. 38%. -. Tầng cao:. 20 tầng (không bao gồm tầng kỹ thuật, tầng lửng, sân thượng).. -. Số lượng căn hộ:. 656 căn (diện tích từ 51.41 m2 đến 96.16).. - Căn hộ văn phòng (. Officetel Moonlight Boulevard. ). :. 54 căn.. - Căn trệt thương mại (. Shophouse Moonlight Boulevard. ): 54 căn.. -. Diện tích căn hộ. : 52 - 87m2 (2-3PN).. Xem chi tiết","2,9 tỷ","42,6 triệu/m²"
quan-binh-tan,Chính chủ bán nhà Quận Bình Tân,3,3,Bắc,Để trống,Sổ hồng,1 trệt,75 m²,"65,9 m²","20,6 m","4,2 m",4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","4,65 tỷ",62 triệu/m²
quan-binh-tan,Bán nhà hẻm nhựa 6m Bình Hưng Hòa- Bình Tân,2,2,Đông,Để trống,Sổ hồng,"1 trệt, 1 lửng","75,1 m²","106,8 m²",15 m,5 m,6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","5,5 tỷ","73,2 triệu/m²"
quan-binh-tan,"Bán nhà 2 mặt tiền đường nội bộ P. Tân Tạo, Bình Tân - Có 18 phòng trọ thu nhập 45tr/tháng",18,18,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt + 3 lầu,"96,2 m²","255,7 m²",25 m,"5,5 m",--,15 m,,"12,99 tỷ",135 triệu/m²
