Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-12,Bán nhà riêng Quận 12- Gần trường THPT Võ Trường Toản,--,1,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"54,6 m²","102,3 m²",15.77 m,4.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,4 tỷ","62,3 triệu/m²"
quan-12,Bán nhà riêng Quận 12 - Cách Cầu vượt An Sương chỉ 400m,2,2,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng",66 m²,"55,7 m²",13.75 m,4.6 m,2.4 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,6 tỷ","54,5 triệu/m²"
quan-12,Bán nhà nát hẻm xe tải Quận 12- Cách 450m ra chợ Thới An,--,1,Nam,Để trống,Sổ hồng,1 trệt,82 m²,"71,9 m²",21.11 m,4.05 m,5.26 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,95 tỷ","48,2 triệu/m²"
quan-12,Bán nhà riêng Quận 12 - Gần Ngã Ba Đông Quang,1,1,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","24,1 m²","34,5 m²",6.12 m,3.87 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,75 tỷ","72,6 triệu/m²"
quan-12,Bán nhà riêng Quận 12 - Gần Trường Tiểu học Lê Văn Thọ,2,2,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","18,8 m²","47,2 m²",6.86 m,2.45 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","1,6 tỷ","85,1 triệu/m²"
quan-12,Bán nhà riêng Quận 12 - Gần chợ Hiệp Thành,2,2,Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"55,4 m²","98,8 m²",13.93 m,4.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học","3,3 tỷ","59,6 triệu/m²"
quan-12,"Bán nhà riêng, hẻm xe hơi Quận 12 - Gần Bệnh Viện Quận 12",2,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"53,1 m²","106,2 m²",9.35 m,5.76 m,4.5 m,8.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,3 tỷ","62,1 triệu/m²"
quan-12,"Bán căn góc Quận 12- Khu hiện hữu, gần chợ, gần trường- Mua ở hoặc kinh doanh",1,1,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","77,5 m²","93,6 m²",15.5 m,5.0 m,6.5 m,7.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt hẻm","3,05 tỷ","39,4 triệu/m²"
quan-12,Bán nhà hẻm Quận 12- Khu gần Cầu Vượt An Sương,1,1,Bắc,Để trống,Sổ hồng,1 trệt,"66,2 m²","41,6 m²",12.05 m,6.25 m,3.5 m,--,"Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,25 tỷ","49,1 triệu/m²"
quan-12,"Bán nhà riêng, hẻm xe hơi Quận 12 - Gần Công an phường Tân Chánh Hiệp",3,3,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 2 lầu",50 m²,"162,6 m²",12.5 m,3.7 m,4.2 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,97 tỷ","79,4 triệu/m²"
