Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-tan,Bán nhà HXH Bình Hưng Hòa A Bình Tân,--,2,Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"42,7 m²","81,5 m²",11.23 m,3.8 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","3,75 tỷ","87,8 triệu/m²"
quan-binh-tan,"Bán nhà HXH, Bình Hưng Hòa, Bình Tân - Khu vực sầm uất, xung quanh nhiều tiện ích, gần chợ, trường học. ",2,2,Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"51,4 m²","105,8 m²",12.95 m,4.02 m,4.4 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Khu vực an ninh, yên tĩnh","4,9 tỷ","95,3 triệu/m²"
quan-binh-tan,"Bán nhà chính chủ hẻm xe tải, p. Bình Hưng Hòa, Bình Tân - gần nhiều tiện ích",4,3,T.Bắc,Đang ở,Sổ hồng,1 trệt + 3 lầu,"48,7 m²","153,2 m²",12.11 m,4.03 m,5.8 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh",5 tỷ,"102,7 triệu/m²"
quan-binh-tan,"Bán nhà kho hẻm xe tải 6.5m, Đường số 5C, Bình Hưng Hòa A- Bình Tân",--,1,Tây,Để trống,Sổ hồng,"1 trệt, 1 lửng","91,3 m²","107,5 m²",15.21 m,6.0 m,6.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","7,2 tỷ","78,9 triệu/m²"
quan-binh-tan,"Bán nhà cấp 4, 1 mặt tiền- 1 mặt hẻm, thuận tiện kinh doanh, p.Bình Hưng Hòa B",2,2,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","54,7 m²",98 m²,19.0 m,4.0 m,--,12.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi. 2 Mặt đường chính","5,8 tỷ",106 triệu/m²
quan-binh-tan,"Bán Nhà Diện Tích Lớn Nở Hậu Gấp Đôi, Mặt Tiền Đường Lớn Phường Tân Tạo A, Bình Tân.",13,13,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"551,9 m²",465 m²,101.46 m,5.1 m,--,20.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng",26 tỷ,"47,1 triệu/m²"
quan-binh-tan,"Bán Đất Nền DT 1117.70m2 Nở Hậu + Bụng, Mặt Tiền Đường Kinh Doanh Quận Bình Tân.",--,--,Đông,Để trống,Sổ hồng,--,"1.117,7 m²",--,109.31 m,3.5 m,--,20.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. 2 Mặt đường chính",85 tỷ,76 triệu/m²
quan-binh-tan,"Bán căn hộ Ehome 3, An Lạc, Bình Tân - Tặng Nội Thất ",2,2,Bắc,Để trống,Sổ hồng,--,--,"61,5 m²",--,--,--,--,,"1,85 tỷ","30,1 triệu/m²"
quan-binh-tan,Bán căn Hộ Chung Cư Hai Thành Quận Bình Tân,2,2,Tây,Để trống,Sổ hồng,--,--,"48,2 m²",--,--,--,--,,"1,6 tỷ","33,2 triệu/m²"
quan-binh-tan,Bán nhà HXH 5m P. Bình Trị Đông- Bình Tân,4,3,Đông,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"40,4 m²","121,9 m²",10.0 m,4.0 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,75 tỷ","117,6 triệu/m²"
quan-binh-tan,"Bán nhà HXH 2 xẹc, an ninh, P. Bình Hưng Hòa A, Bình Tân",3,2,Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","40,5 m²","77,4 m²",13.3 m,3.0 m,4.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Khu vực an ninh, yên tĩnh","3,7 tỷ","91,4 triệu/m²"
quan-binh-tan,Bán nhà hẻm an ninh Tân Tạo- Bình Tân,2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"47,7 m²","89,8 m²",12.0 m,4.0 m,3.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,9 tỷ","60,8 triệu/m²"
