Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-nha-be,Bán Nhà Thuộc Khu Dân Cư Đường Nội Bộ 10m Ngay trung Tâm Thị Trấn Huyện Nhà Bè Đường Đào Tông Nguyên ,4,5,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",60 m²,181 m²,15.0 m,4.0 m,10.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","4,8 tỷ",80 triệu/m²
huyen-nha-be,Bán Nhà Khu Dân Cư Đường Nội Bộ xe hơi thông nhau Huyện Nhà Bè Nhà Mới Đẹp Nội Thất Cao Cấp cây xanh thoáng mát,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,190 m²,16.0 m,5.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,2 tỷ","77,5 triệu/m²"
huyen-nha-be,Bán Nhà Thuộc Khu Dân Cư Anh Tuấn Đường Huỳnh Tấn Phát xã Phú Xuân Huyện Nhà Bè Nhà Mới Đẹp Nội Thất Cao Cấp,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,"202,5 m²",16.0 m,5.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,3 tỷ","78,8 triệu/m²"
huyen-nha-be,Bán Nhà Biệt Thự Mini Hẻm Xe Hơi Xã Phú Xuân Huyện Nhà Bè - Khu Dân Cư Anh Tuấn Green Riverside,4,5,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,"202,3 m²",15.64 m,5.12 m,8.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,2 tỷ","77,5 triệu/m²"
huyen-nha-be,Bán Nhà Biệt Thự Mini Hẻm Xe Hơi Xã Phú Xuân Huyện Nhà Bè - Khu Dân Cư Green RiverSide,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","80,1 m²","204,7 m²",16.08 m,5.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,2 tỷ","77,4 triệu/m²"
huyen-nha-be,Bán nhà Hẻm trải nhựa Đường xe tải Gần chợ Phú Xuân  Huỳnh tấn Phát Huyện Nhà Bè gần UBND-Công An- Trường tiểu học-Chợ,4,5,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","81,1 m²","239,3 m²",17.56 m,5.0 m,20.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","7,65 tỷ","94,3 triệu/m²"
huyen-nha-be,"Bán nhà mặt tiền Đường Đào Tông Nguyên Huyện Nhà Bè, đường rộng thích hợp kinh doanh buôn bán mở văn phòng",3,3,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"66,4 m²","96,2 m²",16.81 m,4.03 m,--,16.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,2 tỷ","63,3 triệu/m²"
huyen-nha-be,"Bán Nhà hẻm xe hơi thông nhau Huỳnh Tấn Phát, Thị Trấn Huyện Nhà Bè, nhà đẹp thoáng mát",4,4,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",50 m²,"163,4 m²",11.61 m,4.34 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","4,6 tỷ",92 triệu/m²
huyen-nha-be,Bán nhà Hẻm Xe Hơi Hẻm thông Đường Huỳnh Tấn Phát Huyện Nhà Bè-Gần trường Mầm Non Sơn Ca-Sổ Hồng Riêng,4,3,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"51,1 m²",150 m²,13.0 m,5.0 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",4 tỷ,"78,3 triệu/m²"
huyen-nha-be,Bán đất nền góc 2 mặt tiền hẻm xe hơi 7m đường Nguyễn Văn Tạo Huyện Nhà Bè gần chợ bà chồi và Ủy Ban Xã long thới,--,--,Đ.Nam,Để trống,Sổ hồng,--,117 m²,--,14.0 m,6.5 m,7.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. 2 Mặt hẻm","4,095 tỷ",35 triệu/m²
