Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-nha-be,Bán Đất khu dân cư 28 ha Đường Nguyễn Bình Huyện Nhà Bè-thích hợp xây dựng nhà ở hoặc đầu tư,--,--,T.Bắc,Để trống,Sổ hồng,--,100 m²,--,20.0 m,5.0 m,--,14.0 m,Di chuyển thuận tiện ra trung tâm,"2,8 tỷ",28 triệu/m²
huyen-nha-be,Bán Nhà Hẻm Xe Hơi Ngay trung Tâm Thị Trấn Huyện Nhà Bè-Đường Huỳnh tấn Phát-Sổ Hồng Riêng,3,2,T.Nam,Đang ở,Sổ hồng,1 trệt,"107,8 m²",84 m²,17.92 m,6.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","4,5 tỷ","41,7 triệu/m²"
huyen-nha-be,"Bán Nhà Hai Mặt Tiền Nhà Mới Thiết Kế Đẹp Đường Huỳnh Tấn Phát Huyện Nhà Bè, Hẻm Xe Hơi Khu Vực Nhà Xây Đồng Bộ",4,3,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,39 m²,97 m²,12.26 m,3.2 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,1 tỷ","79,5 triệu/m²"
huyen-nha-be,Bán nhà nhỏ xinh mới đẹp Huyện Nhà Bè hẻm xe hơi Đường Huỳnh Tấn Phát-Gần trường THCS Nguyễn Bỉnh Khiêm-Lâm văn Bền,4,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,24 m²,60 m²,8.0 m,3.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","1,69 tỷ","70,4 triệu/m²"
huyen-nha-be,Bán Nhà khu dân cư Anh Tuấn Green Riverside Hẻm xe hơi rộng 7m Đường Huỳnh Tấn Phát Huyện Nhà Bè- thiết kế hiện đại sang trọng,4,5,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,80 m²,180 m²,12.5 m,6.4 m,7.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","5,4 tỷ","67,5 triệu/m²"
huyen-nha-be,Bán Căn Hộ 2 Phòng Ngủ Chung Cư Sài Gòn South Residences Chung Cư Sài Gòn South Residences Phước Kiển Huyện Nhà Bè-Đầy Đủ Nội Thất Cao Cấp,2,2,Không xác định,Để trống,Khác,--,--,66 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,2 tỷ","48,5 triệu/m²"
huyen-nha-be,Bán Nhà Thuộc Khu Dân Cư Anh Tuấn Đường Huỳnh Tấn Phát xã Phú Xuân Huyện Nhà Bè Nhà Mới Đẹp Nội Thất Cao Cấp,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",80 m²,"200,6 m²",16.0 m,5.0 m,--,30.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","6,26 tỷ","78,2 triệu/m²"
huyen-nha-be,Bán Nhà Đẹp Mới Xây Thiết Hiện Đại Đường Đào Tông Nguyên Huyện Nhà Bè-Hẻm thông rộng 8m,4,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","80,2 m²",201 m²,16.0 m,5.0 m,8.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","7,3 tỷ",91 triệu/m²
huyen-nha-be,"Bán Nhà Biệt Thự mini Đường Đào Tông Nguyên Huyện Nhà Bè-Hẻm xe hơi rộng 8m, thích hợp ở lâu dài",4,5,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","82,2 m²","197,7 m²",11.69 m,7.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","5,6 tỷ","68,1 triệu/m²"
huyen-nha-be,Bán Nhà Hẻm Xe Tải Ngay Trung Tâm Thị Trấn Đường Huỳnh Tấn Phát Huyện Nhà Bè gần UBND-Công An-Chợ,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",68 m²,200 m²,17.0 m,4.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","5,8 tỷ","85,3 triệu/m²"
