Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-6,Bán nhà riêng Quận 6 - Gần chợ Phú Lâm,2,2,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"18,5 m²",37 m²,6.97 m,3.29 m,1.92 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","2,79 tỷ","150,8 triệu/m²"
quan-6,Bán Nhà Hẻm Xe Hơi Hồng Bàng P12 Q6 - 3.5 x 8.22m - Đúc lửng lầu,2,2,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","27,7 m²","69,4 m²",8.22 m,3.5 m,4.0 m,--,,"3,7 tỷ","133,6 triệu/m²"
quan-6,Bán Nhà Ở Liền 1 Lầu Hẻm 5m Hậu Giang Gần Minh Phụng P5 Q6 - 3.85x8.35m,2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,32 m²,"57,6 m²",8.35 m,3.84 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi. 2 Mặt hẻm","3,75 tỷ","117,2 triệu/m²"
quan-6,Bán nhà 1 trệt 2 lầu Khu Cư Xá Phú Lâm A P12 Q6 - 3.53 x 9.5m,2,4,Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",28 m²,"91,2 m²",9.5 m,3.53 m,4.85 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","5,1 tỷ","182,1 triệu/m²"
quan-6,Bán căn hộ chung cư Bình Tây Quận 6 - Gần Ủy Ban Nhân Dân Quận 6,3,1,T.Bắc,Để trống,Sổ hồng,--,--,"86,8 m²",--,--,--,--,,"2,3 tỷ","26,5 triệu/m²"
quan-6,Bán Hai Căn Biệt Thự Liền Kề Quận 6 - Gần công viên Bình Phú,16,12,Nam,Để trống,Sổ hồng,--,216 m²,"462,8 m²",18.0 m,12.0 m,--,10.01 m,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng",40 tỷ,"185,2 triệu/m²"
quan-6,Bán Nhà Hẻm Xe Tải Bà Hom P13 Q6 - 3.55 x 13.65m,3,3,Tây,Để trống,Sổ hồng,1 trệt + 2 lầu,"47,6 m²","65,7 m²",13.65 m,3.55 m,4.5 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","4,3 tỷ","90,3 triệu/m²"
quan-6,Bán Nhà Đẹp Góc 2 Mặt Tiền Hẻm Xe Hơi Phạm Văn Chí P4 Q6 - 3.2x11.7m nở hậu 5.3m,5,4,T.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu",40 m²,110 m²,"11,7 m","3,2 m","3,9 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi. 2 Mặt hẻm",5 tỷ,125 triệu/m²
quan-6,"Bán Chung Cư Căn Hộ ViVa Riverside P3 Q6 - Tầng 4, 75m2, 2pn 2wc",2,2,T.Nam,Để trống,Khác,--,--,75 m²,--,--,--,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm","3,3 tỷ",44 triệu/m²
quan-6,"Bán Chung Cư Căn Hộ Remax Plaza P1 Q6 - Tầng 25, 84m2, 2pn 2wc",2,2,Tây,Đang cho thuê,Sổ hồng,--,--,84 m²,--,--,--,--,"Gần chợ, siêu thị. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,1 tỷ","36,9 triệu/m²"
