Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-go-vap,"Bán nhà Quận Gò Vấp hẻm ba gác, tiện xây mới, gần trung tâm",2,2,Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"51,5 m²",89 m²,"15,6 m","3,4 m",3 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","4,4 tỷ","85,4 triệu/m²"
quan-go-vap,"Bán nhà Quận Gò Vấp- Khu dân cư an ninh, yên tĩnh - Sổ hồng riêng chính chủ",3,2,T.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng","49,5 m²","77,4 m²",12.05 m,4.16 m,3.68 m,--,"Gần chợ, siêu thị. Gần trường học",5 tỷ,101 triệu/m²
quan-go-vap,"Bán nhà Quận Gò Vấp, mặt tiền đường, kinh doanh sầm uất",1,1,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt,"104,4 m²","104,4 m²",16.05 m,7.25 m,--,10.0 m,"Gần chợ, siêu thị. Gần trường học",34 tỷ,"325,8 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Khu dân cư an ninh,--,--,Bắc,Để trống,Sổ hồng,--,"67,2 m²",--,17.45 m,4.48 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","3,9 tỷ",58 triệu/m²
quan-go-vap,Bán nhà Quận Gò Vấp - Hẻm yên tĩnh - Nhà trống giao ngay,2,1,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","48,7 m²","73,4 m²",10.8 m,5.15 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,3 tỷ","88,3 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Nhà cấp 4 tiện xây dựng mới - Khu dân cư an ninh,2,1,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,48 m²,96 m²,13 m,4 m,"2,6 m",--,,"4,5 tỷ","93,8 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp -  Diện tích 69.6m2 - Nhà cấp 4,3,2,T.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 lửng","69,6 m²","86,8 m²","13,8 m","5,1 m","2,7 m",--,,"6,3 tỷ","90,5 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Thiết kế đơn giản - Hẻm an ninh.,1,1,Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng","10,4 m²","10,4 m²",3.1 m,1.97 m,2.0 m,--,"Gần chợ, siêu thị. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","1,27 tỷ","122,1 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Khu dân cư an ninh yên tĩnh - Nhà nở hậu,2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"32,2 m²","64,4 m²",8.27 m,3.3 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Khu vực an ninh, yên tĩnh","2,95 tỷ","91,6 triệu/m²"
quan-go-vap,Bán đất nền quận Gò Vấp - hẻm xe ba gác - Diện tích 59.8m2,--,--,T.Bắc,Để trống,Sổ hồng,--,"47,8 m²",--,11.77 m,4.05 m,5.0 m,--,,"5,9 tỷ","123,4 triệu/m²"
quan-go-vap,"Bán đất nền Quận Gò Vấp - hẻm an ninh, yên tĩnh",--,--,T.Bắc,Để trống,Sổ hồng,--,"47,7 m²",--,13.16 m,3.31 m,3.32 m,20.0 m,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Khu vực an ninh, yên tĩnh","3,25 tỷ","68,1 triệu/m²"
quan-go-vap,Bán đất nền Quận Gò Vấp - Khu dân cư an ninh - gần đường lớn,--,--,Đ.Nam,Để trống,Sổ hồng,--,"103,1 m²",--,21.37 m,4.0 m,2.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","5,2 tỷ","50,4 triệu/m²"
quan-go-vap,Bán đất Quận Gò Vấp - khu dân cư an ninh - Hẻm xe tải di chuyển thoải mái,--,--,Đ.Bắc,Để trống,Sổ hồng,--,80 m²,--,20.0 m,4.0 m,12.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Di chuyển thuận tiện ra trung tâm","6,7 tỷ","83,8 triệu/m²"
quan-go-vap,Bán nhà Quận Gò vấp  - Khu dân cư an ninh - Hẻm xe ba gác,2,1,Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"61,8 m²","50,5 m²",14.38 m,3.8 m,2.5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Nở hậu. Di chuyển thuận tiện ra trung tâm","4,1 tỷ","66,3 triệu/m²"
quan-go-vap,Bán đất nền Quận Gò Vấp 90.9m2 - Hẻm xe hơi,--,--,Đ.Nam,Để trống,Sổ hồng,--,"90,9 m²",--,19.9 m,4.6 m,4.15 m,--,"Gần trường học. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh",7 tỷ,77 triệu/m²
quan-go-vap,Bán đất nền Quận Gò Vấp - Hẻm xe hơi 5m - Khu dân cư an ninh.,--,--,Nam,Để trống,Sổ hồng,--,"89,7 m²",--,19.78 m,4.65 m,5.0 m,--,"Gần trường học. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","5,69 tỷ","63,4 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Khu dân cư an ninh - Hẻm xe tải ,14,14,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 3 lầu",95 m²,"427,5 m²",23.2 m,3.76 m,8.0 m,--,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","9,9 tỷ","104,2 triệu/m²"
quan-go-vap,"Nhà bán Quận Gò Vấp, - Hai mặt hẻm - Thuận tiện di chuyển",3,2,T.Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"55,6 m²","80,9 m²",15.62 m,4.0 m,2.56 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm","4,15 tỷ","74,6 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Hẻm xe ba gác - Khu dân cư an ninh.,2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,45 m²,"97,4 m²",12.7 m,4.22 m,3.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,1 tỷ","91,1 triệu/m²"
quan-go-vap,Bán nhà Quận Gò Vấp - Mặt tiền đường đông đúc - Thuận tiện kinh doanh đa ngành,2,2,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"54,7 m²",78 m²,18.13 m,2.8 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Thiết kế thông thoáng. Sân để xe rộng rãi",10 tỷ,"182,8 triệu/m²"
quan-go-vap,Bán đất nền Quận Gò Vấp - Đường nhựa 6.5 m - Khu dân trí cao,--,--,Đ.Bắc,Để trống,Sổ hồng,--,"239,9 m²",--,28.0 m,4.07 m,6.5 m,6.5 m,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Gần mặt tiền đường. Thiết kế thông thoáng",13 tỷ,"54,2 triệu/m²"
quan-go-vap,Bán đất nền Quận Gò Vấp - Mặt tiền đường số - Khu dân trí cao,--,--,Đ.Bắc,Để trống,Sổ hồng,--,"320,7 m²",--,28.0 m,9.03 m,--,6.5 m,"Gần chợ, siêu thị. Gần trường học. Nở hậu","19,2 tỷ","59,9 triệu/m²"
