Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-binh-chanh,Bán đất nền KDC Phong Phú 4 xã Phong Phú huyện Bình Chánh ,--,--,Không xác định,Để trống,Khác,--,160 m²,--,20.0 m,8.0 m,--,12.0 m,,"5,28 tỷ",33 triệu/m²
huyen-binh-chanh,"Bán đất nền gần chợ Hưng Long (300m), Xã Hưng Long Huyện Bình Chánh - Sổ hồng riêng chính chủ",--,--,Đông,Để trống,Sổ hồng,--,"161,1 m²",--,32.5 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm","2,5 tỷ","15,5 triệu/m²"
huyen-binh-chanh,"Nhà mặt tiền KDC Conic, Phong Phú, Bình Chánh - Nhà đẹp ở liền",4,4,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 áp mái + 2 lầu",120 m²,"229,7 m²",20.0 m,6.0 m,--,8.0 m,,"7,85 tỷ","65,4 triệu/m²"
huyen-binh-chanh,Bán đất nền Xã Bình Chánh Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Đông,Để trống,Sổ hồng,--,"101,7 m²",--,20.9 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,07 tỷ","20,4 triệu/m²"
huyen-binh-chanh,"Bán nhà HXH thông thoáng Xã Vĩnh Lộc A, Huyện Bình Chánh ",2,1,Bắc,Đang cho thuê,Sổ hồng,"1 trệt, 1 gác suốt","40,9 m²","69,2 m²","10,5 m",4 m,"3,5 m",--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông","2,2 tỷ","53,8 triệu/m²"
huyen-binh-chanh,"Bán nhà cấp 4 đường Ấp 5, Xã Vĩnh Lộc B Huyện Bình Chánh",1,1,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt,"168,8 m²","44,6 m²",32.76 m,5.2 m,10.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","4,5 tỷ","26,7 triệu/m²"
huyen-binh-chanh,"Bán đất nên mặt tiền đường 8m Xã Bình Chánh, Huyện Bình Chánh",--,--,Đ.Bắc,Để trống,Sổ hồng,--,"80,7 m²",--,14.08 m,5.7 m,--,8.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,3 tỷ","28,5 triệu/m²"
huyen-binh-chanh,"Bán đất nên mặt tiền đường 8m Xã Bình Chánh, Huyện Bình Chánh",--,--,Đ.Bắc,Đang ở,Sổ hồng,--,"80,5 m²",--,13.91 m,5.8 m,--,8.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,25 tỷ",28 triệu/m²
huyen-binh-chanh,"Bán đất nền Xã Bình Lợi, Huyện Bình Chánh - Sổ hồng riêng chính chủ ",--,--,Đ.Nam,Để trống,Sổ hồng,--,"234,3 m²",--,46.87 m,5.0 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,6 tỷ","11,1 triệu/m²"
huyen-binh-chanh,Bán đất nền Xã Tân Kiên Huyện Bình Chánh -Sổ hồng chính chủ,--,--,Đ.Bắc,Để trống,Sổ hồng,--,2.143 m²,--,125.0 m,21.25 m,6.0 m,10.0 m,"Gần bệnh viện. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh",11 tỷ,"5,1 triệu/m²"
huyen-binh-chanh,"Bán đất nền 2 mặt hẻm xe hơi Xã Bình Chánh, Huyện Bình Chánh - Sổ hồng riêng chính chủ",--,--,Bắc,Để trống,Sổ hồng,--,"377,6 m²",--,33.59 m,13.81 m,4.0 m,--,"Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm","4,5 tỷ","11,9 triệu/m²"
huyen-binh-chanh,"Bán nhà riêng mặt tiền đường Xã Tân Túc, Huyện Bình Chánh - Sổ hồng riêng chính chủ",1,1,Đ.Nam,Đang ở,Sổ hồng,1 trệt,"170,1 m²","125,5 m²",36 m,"4,8 m",--,10 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường",10 tỷ,"58,8 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm ô tô gần mặt tiền đường Xã Qui Đức Huyện Bình Chánh - Sổ hồng chính chủ,--,--,Đ.Nam,Để trống,Sổ hồng,--,170 m²,--,24.3 m,7.0 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Khu vực an ninh, yên tĩnh","2,8 tỷ","16,5 triệu/m²"
huyen-binh-chanh,"Bán nhà riêng Đường Bùi văn Sự, Huyện Bình Chánh - Hướng Bắc",4,3,Bắc,Để trống,Sổ hồng,1 trệt,300 m²,"101,8 m²",20.64 m,13.03 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Di chuyển thuận tiện ra trung tâm","2,5 tỷ","8,3 triệu/m²"
huyen-binh-chanh,Bán nhà hẻm xe hơi rộng thông thoáng Vĩnh Lộc A  Huyện Bình Chánh-Gần  Siêu thị Bách Hóa Xanh,3,3,T.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","146,4 m²",200 m²,18.0 m,8.2 m,3.6 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng","4,8 tỷ","32,8 triệu/m²"
huyen-binh-chanh,"Bán đất nền Xã Tân Kiên, Huyện Bình Chánh - Sổ hồng riêng chính chủ - Giao dịch an toàn",--,--,Đ.Nam,Để trống,Sổ hồng,--,"104,2 m²",--,21.24 m,5.02 m,--,5.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,49 tỷ","33,5 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm ô tô gần mặt tiền đường Xã Vĩnh Lộc A Huyện Bình Chánh,--,--,Nam,Để trống,Sổ hồng,--,116 m²,--,23.45 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,7 tỷ","23,3 triệu/m²"
huyen-binh-chanh,"Bán đất nền mặt tiền đường 8m Xã Bình Chánh, Huyện Bình Chánh",--,--,T.Nam,Để trống,Sổ hồng,--,"115,2 m²",--,12.86 m,6.89 m,--,8.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,189 tỷ",19 triệu/m²
huyen-binh-chanh,"Bán đất nên mặt tiền đường 8m Xã Bình Chánh, Huyện Bình Chánh",--,--,T.Nam,Để trống,Sổ hồng,--,81 m²,--,15.0 m,5.4 m,--,8.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,3 tỷ","28,4 triệu/m²"
huyen-binh-chanh,"Bán đất nên mặt tiền đường 8m Xã Bình Chánh, Huyện Bình Chánh",--,--,T.Nam,Để trống,Sổ hồng,--,"80,9 m²",--,15.0 m,5.4 m,--,8.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","2,3 tỷ","28,4 triệu/m²"
huyen-binh-chanh,Bán đất nền mặt tiền đường xã Lê Minh Xuân huyện Bình Chánh,--,--,Đ.Bắc,Để trống,Sổ hồng,--,362 m²,--,44.7 m,8.15 m,--,4.0 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","4,05 tỷ","11,2 triệu/m²"
huyen-binh-chanh,Bán đất nền xã Tân Quý Tây huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Không xác định,Để trống,Sổ hồng,--,"389,7 m²",--,39.0 m,9.98 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm","4,4 tỷ","11,3 triệu/m²"
huyen-binh-chanh,"Bán đất nền xã Tân Nhựt, huyện Bình Chánh - Sổ hồng riêng chính chủ",--,--,Không xác định,Để trống,Sổ hồng,--,1.000 m²,--,42.8 m,28.42 m,3.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","5,5 tỷ","5,5 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm xe tải Xã Qui Đức Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Không xác định,Để trống,Sổ hồng,--,"1.586,2 m²",--,56.55 m,30.31 m,6.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,966 tỷ","2,5 triệu/m²"
huyen-binh-chanh,Bán nhà nguyên căn mặt tiền đường thông thoáng KDC Phong Phú 4 Huyện Bình Chánh - Sổ hồng riêng chính chủ,3,3,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt + 3 lầu,75 m²,"149,3 m²",15 m,5 m,--,12 m,"Gần trường học. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","6,5 tỷ","86,7 triệu/m²"
