Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-tan,"Bán nhà hẻm xe hơi 5m đường Chiến Lược, P. Bình Trị Đông A, Bình Tân",5,4,T.Nam,Để trống,Sổ hồng,1 trệt + 3 lầu,"47,9 m²","163,4 m²",12.0 m,3.97 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","4,65 tỷ","97,1 triệu/m²"
quan-binh-tan,"BÁN NHÀ NÁT MTKD TIỆN XÂY LẠI, DT : 11.7 X 35.24M, NỞ HẬU : 13.79M, AN LẠC, BÌNH TÂN",--,--,Bắc,Để trống,Sổ hồng,--,290 m²,--,35.24 m,11.7 m,--,15.0 m,"Gần chợ, siêu thị. Gần trường học. Nở hậu. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm",20 tỷ,69 triệu/m²
quan-binh-tan,"Bán nhà hẻm 6m P. Bình Trị Đông A- Bình Tân - Nhà bề ngang rộng, xung quanh nhiều tiện ích",2,2,Đ.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"257,6 m²","135,8 m²",20.4 m,12.9 m,6.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","10,5 tỷ","40,8 triệu/m²"
quan-binh-tan,Bán nhà 2 mặt hẻm xe hơi P. Bình Trị Đông- Bình Tân - Gần ngã tư Bốn xã,4,3,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"92,2 m²","161,6 m²",19 m,"4,8 m",6 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm",6 tỷ,"65,1 triệu/m²"
quan-binh-tan,"Bán nhà 2 mặt HXH P. Bình Trị Đông A, Bình Tân - Gần trường Mầm Non Việt Đức",2,2,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,56 m²,"100,5 m²","13,2 m","4,2 m",5 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,5 tỷ","80,4 triệu/m²"
quan-binh-tan,"Bán đất nền HXH, hẻm 588/ Tỉnh Lộ 10, P. Bình Trị Đông, Bình Tân",--,--,T.Bắc,Để trống,Sổ hồng,--,"85,3 m²",--,18.19 m,4.48 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","4,5 tỷ","52,8 triệu/m²"
quan-binh-tan,"Bán Nhà 1 Trệt 1 Lửng, Hẻm Xe Tải Phường An Lạc, Quận Bình Tân.",1,2,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","84,4 m²","84,4 m²","15,9 m",4 m,--,20 m,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Thiết kế thông thoáng",5 tỷ,"59,2 triệu/m²"
quan-binh-tan,"Bán đất nền HXT an ninh P. Bình Trị Đông A, Bình Tân - Thuận tiện xây nhà ở hoặc đầu tư",--,--,Đ.Nam,Để trống,Sổ hồng,--,81 m²,--,20.3 m,4.0 m,6.2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học. Khu vực an ninh, yên tĩnh","4,3 tỷ","53,1 triệu/m²"
quan-binh-tan,"Bán Nhà Nở Hậu, 2 Mặt Hẻm Xe Hơi Trước Sau Phường An Lạc, Bình Tân.",2,2,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng",61 m²,61 m²,"12,2 m","4,1 m",--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường. Cần bán gấp. Thiết kế thông thoáng. 2 Mặt hẻm","6,8 tỷ","111,5 triệu/m²"
quan-binh-tan,"Bán Nhà Đẹp Hẻm Xe Tải 12m Phường An Lạc, Bình Tân - Gần chợ Kiến Đức 2",4,3,Bắc,Đang cho thuê,Sổ hồng,1 trệt + 2 lầu,"48,3 m²",138 m²,12 m,4 m,12 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi",6 tỷ,"124,2 triệu/m²"
