Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-phu-nhuan,Bán nhà hẻm quận Phú Nhuận phường 4,3,3,Đông,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",29 m²,"106,6 m²",6.85 m,3.6 m,5.4 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","8,2 tỷ","282,8 triệu/m²"
quan-phu-nhuan,BÁN CĂN HỘ CHUNG CƯ KINGSTON RESIDENCE SANG CHẢNH QUẬN PHÚ NHUẬN,2,2,Nam,Để trống,Khác,--,--,115 m²,--,--,--,--,"Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh","9,8 tỷ","85,2 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN ĐƯỜNG CÔ GIÁNG QUẬN PHÚ NHUẬN ,7,6,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","58,7 m²","68,7 m²",19.0 m,3.0 m,2.0 m,--,,"5,8 tỷ","98,8 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN ĐƯỜNG HOÀNG VĂN THỤ QUẬN PHÚ NHUẬN,8,6,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 3 lầu,38 m²,144 m²,13.0 m,3.0 m,2.0 m,--,Thiết kế thông thoáng,"6,5 tỷ","171,1 triệu/m²"
quan-phu-nhuan,"Chính chủ bán nhà mặt tiền, có hẻm sau rộng rãi thông thoáng, nhà mới xây vô ở liền",6,6,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","50,2 m²","196,7 m²",16.8 m,3.95 m,--,8.0 m,,"16,5 tỷ","328,7 triệu/m²"
quan-phu-nhuan,"Bán nhà đẹp mới xây, nở hậu, hẻm xe hơi trung tâm quận Phú Nhuận ",4,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","68,4 m²","192,6 m²",16.0 m,4.25 m,3.4 m,--,,"9,8 tỷ","143,3 triệu/m²"
quan-phu-nhuan,Bán nhà đẹp hẻm lớn quận Phú Nhuận phường 10,2,3,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,27 m²,81 m²,7.1 m,3.8 m,7.1 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","7,7 tỷ","285,2 triệu/m²"
quan-phu-nhuan,Bán nhà hẻm quận Phú Nhuận phường 3,3,2,Tây,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","84,8 m²",251 m²,15.82 m,4.4 m,2.7 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm",9 tỷ,"106,1 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN ,6,5,Đ.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 3 lầu",45 m²,225 m²,15.0 m,3.0 m,3.0 m,--,,"9,5 tỷ","211,1 triệu/m²"
quan-phu-nhuan,"Nhà hai mặt hẻm, hẻm chính rộng 2m, hướng Đông Nam",2,3,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 2 lầu,13 m²,"23,6 m²",5.0 m,2.6 m,2.0 m,--,,"2,3 tỷ","176,9 triệu/m²"
quan-phu-nhuan,Bán nhà hẻm quận Phú Nhuận phường 17,1,2,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu",17 m²,"44,8 m²",7.45 m,2.25 m,5.1 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","3,55 tỷ","208,8 triệu/m²"
quan-phu-nhuan,"Nhà mặt tiền Phú Nhuận, đang để trống, thuận tiện dọn vào ở ngay",3,5,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","44,1 m²","152,9 m²",13.45 m,3.5 m,--,6.0 m,,"13,5 tỷ","306,1 triệu/m²"
quan-phu-nhuan,"Bán nhà mặt tiền trung tâm quận Phú Nhuận, nhà thiết kế đẹp, để lại toàn bộ nội thất",6,6,Đ.Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","61,3 m²","209,6 m²",16.0 m,4.0 m,--,15.0 m,,"15,5 tỷ","252,9 triệu/m²"
quan-phu-nhuan,Bán nhà hẻm xe hơi quận Phú Nhuận phường 1,3,3,Đ.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,"57,5 m²",150 m²,12.6 m,8.6 m,4.3 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm",7 tỷ,"121,8 triệu/m²"
quan-phu-nhuan,Bán nhà ba mặt hẻm quận Phú Nhuận phường 5,5,6,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","41,1 m²",150 m²,8.05 m,5.35 m,5.0 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm","6,5 tỷ","158,2 triệu/m²"
quan-phu-nhuan,Bán nhà mặt tiền căn góc quận Phú Nhuận phường 4,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu","52,2 m²","204,9 m²",8.99 m,5.32 m,--,8.0 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi","13,5 tỷ","258,6 triệu/m²"
quan-phu-nhuan,CÂN BÁN NHÀ NGUYÊN CĂN VUÔNG VỨC ĐƯỜNG NGUYÊN KIỆM QUẬN PHÚ NHUẬN ,6,7,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 3 lầu,"73,7 m²",192 m²,11.2 m,4.5 m,3.5 m,--,,11 tỷ,"149,3 triệu/m²"
