Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-10,Bán Nhà Riêng Hẻm Nguyễn Duy Dương Phường 3 Quận 10,4,3,T.Nam,Để trống,Sổ hồng,1 trệt + 3 lầu,"21,6 m²","61,7 m²","6,7 m",4 m,2 m,--,,"3,4 tỷ","157,4 triệu/m²"
quan-10,Bán Nhà Hẻm Xe Hơi Sư Vạn Hạnh - Phường 12 Quận 10,10,10,Đ.Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 4 lầu","46,8 m²","181,7 m²",12 m,4 m,8 m,--,,15 tỷ,"320,5 triệu/m²"
quan-10,Bán nhà mặt tiền Cao Thắng P11 Q10 - Có hẻm sau thông thoáng - Khu kinh doanh sầm uất,1,1,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng","50,5 m²","104,3 m²","13,6 m","3,6 m",--,20 m,,21 tỷ,"415,8 triệu/m²"
quan-10,Bán 2 nhà liền kề hẻm Lý Thường Kiệt P14 Q10 - Phù hợp làm công ty,10,6,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","213,2 m²","321,2 m²","21,4 m",10 m,3 m,--,,36 tỷ,"168,9 triệu/m²"
quan-10,Bán Nhà Hẻm Xe Tải Đường Điện Biên Phủ - Phường 10 Quận 10,4,5,T.Nam,Đang cho thuê,Sổ hồng,1 trệt + 4 lầu,"53,7 m²",268 m²,"12,7 m","4,2 m",6 m,--,,"12,7 tỷ","236,5 triệu/m²"
quan-10,Bán nhà cấp 4 - Mặt tiền Trung tâm Quận 10,3,2,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt + 1 lầu,"66,6 m²","82,2 m²","17,3 m",4 m,--,30 m,,24 tỷ,"360,4 triệu/m²"
quan-10,Bán nhà hẻm 8m P10 Q10 - Hẻm 1 xẹt thông thoáng,4,2,Đ.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"67,3 m²","137,3 m²","18,1 m","4,3 m",7 m,--,,15 tỷ,"222,9 triệu/m²"
quan-10,Bán Căn Góc Hai Mặt Hẻm Lê Hồng Phong Phường 1 Quận 10,5,4,Đ.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,"40,9 m²","107,9 m²",13 m,"5,4 m",4 m,--,,"12,5 tỷ","305,6 triệu/m²"
quan-10,Bán Nhà Xây Mới Kiên Cố Đường Nguyễn Lâm - Phường 6 Quận 10.,7,7,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng + 3 lầu",50 m²,233 m²,"15,5 m","3,6 m","7,3 m",--,,14 tỷ,280 triệu/m²
quan-10,Bán Nhà Hẻm Xe Tải Đường Thành Thái - Phường 12 Quận 10.,4,3,T.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,66 m²,181 m²,16 m,"4,1 m",8 m,--,,15 tỷ,"227,3 triệu/m²"
quan-10,Bán Nhà Hẻm Xe Hơi Đường Nguyễn Tiểu La - Phường 8 Quận 10.,5,4,Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu","41,3 m²","143,8 m²",14 m,"3,5 m",5 m,--,,"12,5 tỷ","302,7 triệu/m²"
quan-10,Bán Nhà Hẻm Đường Nguyễn Chí Thanh - Phường 5 Quận 10.,2,2,Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","87,2 m²","162,4 m²",18 m,"4,7 m","3,8 m",--,,"14,2 tỷ","162,8 triệu/m²"
quan-10,Bán 2 nhà đôi hẻm 6m Hồ Thị Kỷ P1 Q10 - Nhà đẹp - Khu kinh doanh sầm uất,9,10,T.Bắc,Để trống,Sổ hồng,1 trệt + 5 lầu,"101,8 m²","422,4 m²","14,1 m",7 m,6 m,--,,28 tỷ,275 triệu/m²
quan-10,Bán Nhà Hẻm Xe Hơi Đường Ba Tháng Hai - Phường 12 Quận 10,4,5,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","56,6 m²","165,5 m²",20 m,"3,5 m",8 m,--,,"14,5 tỷ","256,2 triệu/m²"
quan-10,Bán Nhà và Đất Tiện Xây Mới Đường Tô Hiến Thành - Phường 14 Quận 10 ,5,6,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","121,5 m²",234 m²,22 m,"5,8 m","4,8 m",--,,"19,3 tỷ","158,8 triệu/m²"
quan-10,Bán Nhà Hẻm Xe Hơi Đường Tô Hiến Thành - Phường 13 Quận 10.,4,4,T.Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,60 m²,180 m²,16 m,4 m,"4,5 m",--,,13 tỷ,"216,7 triệu/m²"
quan-10,Bán nhà mặt tiền Điện Biên Phủ P11 Q10 - Mặt tiền khu trung tâm kinh doanh thuận tiện,6,6,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt + 5 lầu,"63,9 m²","82,5 m²","14,4 m","3,9 m",--,20 m,,23 tỷ,360 triệu/m²
quan-10,Bán Nhà Hẻm Tô Hiến Thành - Phường 15 Quận 10.,4,3,Đ.Nam,Để trống,Sổ hồng,1 trệt + 2 lầu,"148,6 m²","185,1 m²",22 m,4 m,4 m,--,,"19,5 tỷ","131,2 triệu/m²"
quan-10,Bán nhà mặt tiền Lê Hồng Phong P1 Q10 - Đang có HĐ thuê 70 triệu/tháng,10,7,T.Nam,Đang cho thuê,Sổ hồng,1 trệt + 5 lầu,73 m²,"350,6 m²","20,7 m",4 m,--,30 m,,32 tỷ,"438,4 triệu/m²"
quan-10,Bán Nhà Hẻm Thông Thoáng Hồ Thị Kỷ Phường 1 Quận 10,2,2,Đ.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"44,6 m²","91,3 m²","12,8 m","3,4 m",4 m,--,"Gần chợ, siêu thị. Gần trường học. Hẻm thông. Di chuyển thuận tiện ra trung tâm","6,8 tỷ","152,5 triệu/m²"
