Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-phu-nhuan,CẦN BÁN NHÀ  VUÔNG VỨC ĐƯỜNG PHAN ĐĂNG LƯU QUẬN PHÚ NHUẬN,5,6,T.Bắc,Đang ở,Sổ hồng,1 trệt + 3 lầu,"44,8 m²","157,8 m²","12,4 m","3,7 m",4 m,--,,"8,2 tỷ",183 triệu/m²
quan-phu-nhuan,CẦN BÁN NHÀ NỞ HẬU ĐƯỜNG NGUYỄN KIỆM QUẬN PHÚ NHUẬN,7,8,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt + 3 lầu,"92,6 m²","293,7 m²","13,3 m","6,4 m",4 m,--,,13 tỷ,"140,4 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN,1,1,Đông,Để trống,Sổ hồng,1 trệt + 1 lầu,18 m²,"23,3 m²",6 m,3 m,3 m,--,,"3,6 tỷ",200 triệu/m²
quan-phu-nhuan,CẦN BÁN NHÀ 2 MẶT HẺM ĐƯỜNG THỊ ĐIỂM QUẬN PHÚ NHUẬN,3,2,Bắc,Đang ở,Sổ hồng,"1 trệt, 1 lửng + 2 lầu","30,6 m²","122,4 m²",12 m,"3,2 m",3 m,--,,"10,6 tỷ","346,4 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ HẺM XE BA GÁC ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN,2,1,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,28 m²,"57,2 m²","10,3 m","2,8 m",3 m,--,,"4,2 tỷ",150 triệu/m²
quan-phu-nhuan,CẦN BÁN NHÀ ĐƯỜNG PHAN ĐÌNH PHÙNG QUẬN PHÚ NHUẬN,4,2,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","28,1 m²","90,5 m²","8,8 m","3,5 m",2 m,--,,"4,5 tỷ","160,1 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ MỚI XÂY ĐƯỜNG LÊ TỰ TÀI QUẬN PHÚ NHUẬN,2,2,T.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng + 1 lầu","8,9 m²","24,1 m²",5 m,2 m,3 m,--,,"2,3 tỷ","258,4 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ HẺM XE HƠI ĐƯỜNG HUỲNH VĂN BÁNH QUẬN PHÚ NHUẬN,2,3,Đ.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng","70,9 m²","98,2 m²","22,7 m","3,6 m",4 m,--,,16 tỷ,"225,7 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ MẶT TIỀN ĐƯỜNG TRẦN KẾ XƯƠNG QUẬN PHÚ NHUẬN,2,2,Đông,Đang ở,Sổ hồng,1 trệt + 1 lầu,"44,2 m²","71,5 m²",14 m,"3,2 m",--,"4,8 m",,"6,6 tỷ","149,4 triệu/m²"
quan-phu-nhuan,CẦN BÁN NHÀ HẺM XE HƠI ĐƯỜNG ĐÀO DUY TỪ QUẬN PHÚ NHUẬN,1,2,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng","61,2 m²","100,1 m²",17 m,"3,6 m",6 m,--,,"12,5 tỷ","204,2 triệu/m²"
