Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-tan-binh,"Bán nhà đường Trường Chinh, P15, Tân Bình",2,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"45,4 m²","83,2 m²","12,1 m","3,8 m",2 m,--,"Gần chợ, siêu thị. Hẻm thông","4,9 tỷ","107,9 triệu/m²"
quan-tan-binh,"Bán nhà 2 tấm, Trường Chinh, P.14, Tân Bình",3,3,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"24,7 m²","44,4 m²","4,5 m","5,6 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Nở hậu. Gần mặt tiền đường","3,2 tỷ","129,6 triệu/m²"
quan-tan-binh,"Bán nhà riêng quận Tân Bình, gần trường THCS Hoàng Hoa Thám",2,1,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"30,4 m²","63,8 m²",8 m,"3,8 m","2,4 m",--,,"4,5 tỷ",148 triệu/m²
quan-tan-binh,"Bán nhà 2 tấm, hẻm an ninh, Phạm Văn Bạch, P15, Tân Bình",2,2,T.Bắc,Đang ở,Sổ hồng,1 trệt + 1 lầu,"36,2 m²",68 m²,8.04 m,4.05 m,2.3 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường","3,4 tỷ","93,9 triệu/m²"
quan-tan-binh,"Bán nhà đường Cửu Long, P.2, Tân Bình",8,8,Nam,Đang ở,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","120,4 m²",378 m²,18 m,6 m,2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",17 tỷ,"141,1 triệu/m²"
quan-tan-binh,"Bán nhà nở hậu, 3.5 tấm, Bùi Thế Mỹ, P.10, Tân Bình",4,3,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu","30,1 m²","83,6 m²",9 m,3 m,"3,4 m",--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Hẻm thông. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi","5,8 tỷ","192,7 triệu/m²"
quan-tan-binh,"Bán nhà phố, mặt tiền kinh doanh, P.14, Tân Bình",4,4,Nam,Để trống,Sổ hồng,"1 trệt, 1 tầng thượng + 2 lầu",48 m²,126 m²,12 m,4 m,--,12 m,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Sân để xe rộng rãi",13 tỷ,"270,8 triệu/m²"
quan-tan-binh,"Bán nhà 2 tấm, Nguyễn Phúc Chu, P15, Tân Bình ",2,2,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"39,3 m²","78,6 m²","9,8 m",4 m,2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học",4 tỷ,"101,8 triệu/m²"
quan-tan-binh,"Bán nhà 2 tấm, Nguyễn Phúc Chu, P15, Tân Bình",4,3,T.Nam,Đang ở,Sổ hồng,1 trệt + 1 lầu,"61,7 m²",117 m²,"8,5 m","4,2 m",2 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần trường học","4,5 tỷ","72,9 triệu/m²"
quan-tan-binh,"Bán nhà 5 tấm, hẻm xe tải, Lý Thường Kiệt, P.6, Tân Bình - Gần ngay chợ sỉ Tân Bình",15,15,Nam,Đang cho thuê,Sổ hồng,"1 trệt, 1 tầng thượng + 3 lầu","103,3 m²",390 m²,25 m,"4,1 m",7 m,--,"Gần chợ, siêu thị. Gần bệnh viện. Gần công viên, trung tâm. Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Thiết kế thông thoáng. Khu vực an ninh, yên tĩnh. Sân để xe rộng rãi",18 tỷ,"174,2 triệu/m²"
