Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
huyen-binh-chanh,Bán đất nền mặt tiền đường nội bộ Xã Vĩnh Lộc A Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Nam,Để trống,Sổ hồng,--,"108,7 m²",--,21.85 m,5.0 m,--,5.0 m,"Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","2,7 tỷ","24,8 triệu/m²"
huyen-binh-chanh,Bán Nhà góc mặt tiền đường xã Vĩnh Lộc A huyện Bình Chánh - sổ hồng riêng chính chủ,1,1,Tây,Đang cho thuê,Sổ hồng,1 trệt,"248,7 m²","85,3 m²",43.14 m,6.0 m,--,12.0 m,"Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm",15 tỷ,"60,3 triệu/m²"
huyen-binh-chanh,Bán nhà riêng hẻm xe hơi xã Vĩnh Lộc A huyện Bình Chánh,5,5,Nam,Đang cho thuê,Sổ hồng,1 trệt,100 m²,"105,6 m²",20.0 m,5.0 m,5.0 m,--,"Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","3,85 tỷ","38,5 triệu/m²"
huyen-binh-chanh,Bán nhà riêng hẻm xe hơi xã Vĩnh Lộc A huyện Bình Chánh - sổ hồng riêng chính chủ,1,1,T.Bắc,Đang cho thuê,Sổ hồng,1 trệt,"48,2 m²","46,9 m²",14.13 m,3.39 m,5.0 m,--,"Nở hậu. Gần mặt tiền đường. Khu vực an ninh, yên tĩnh","2,58 tỷ","53,5 triệu/m²"
huyen-binh-chanh,Bán đất nền mặt tiền đường nội bộ Xã Vĩnh Lộc A Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,T.Nam,Để trống,Sổ hồng,--,423 m²,--,17.61 m,26.24 m,--,7.0 m,"Gần trường học. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","9,5 tỷ","22,5 triệu/m²"
huyen-binh-chanh,Bán nhà riêng hẻm thông thoáng xã Vĩnh Lộc A huyện Bình Chánh,2,1,Đông,Để trống,Sổ hồng,1 trệt,72 m²,"70,9 m²",18.0 m,4.0 m,3.0 m,--,"Gần trường học. Khu vực an ninh, yên tĩnh","2,8 tỷ","38,9 triệu/m²"
huyen-binh-chanh,Bán đất nền xã Vĩnh Lộc A huyện Bình Chánh - 3 thửa liền kề,--,--,Đông,Để trống,Sổ hồng,--,"1.856,4 m²",--,79.38 m,23.04 m,--,6.0 m,Gần trường học,"22,277 tỷ",12 triệu/m²
huyen-binh-chanh,Bán nhà riêng mặt tiền đường xã Vĩnh Lộc A huyện Bình Chánh,2,1,Đ.Nam,Đang cho thuê,Sổ hồng,1 trệt,"112,6 m²","53,4 m²",27.09 m,4.4 m,--,12.0 m,"Gần chợ, siêu thị. Gần trường học","5,95 tỷ","52,8 triệu/m²"
huyen-binh-chanh,Bán đất nền góc 2 mặt hẻm ô tô gần mặt tiền đường Xã Vĩnh Lộc A Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Đông,Để trống,Sổ hồng,--,190 m²,--,38.0 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần mặt tiền đường. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh. 2 Mặt hẻm","4,5 tỷ","23,7 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm ô tô gần mặt tiền đường Xã Vĩnh Lộc A Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Nam,Để trống,Sổ hồng,--,116 m²,--,23.45 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Gần trường học. Gần mặt tiền đường. Cần bán gấp. Di chuyển thuận tiện ra trung tâm. Khu vực an ninh, yên tĩnh","2,7 tỷ","23,3 triệu/m²"
huyen-binh-chanh,Bán đất nền hẻm ô tô thông thoáng Xã Vĩnh Lộc A Huyện Bình Chánh - Sổ hồng riêng chính chủ,--,--,Nam,Để trống,Sổ hồng,--,"144,4 m²",--,23.01 m,5.0 m,4.0 m,--,"Gần chợ, siêu thị. Khu vực an ninh, yên tĩnh","2,8 tỷ","19,4 triệu/m²"
