Địa điểm,Phân Loại,Phòng ngủ,Phòng tắm,Hướng,Hiện trạng nhà,Giấy tờ,Kết cấu nhà,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Khác,Giá,Giá/m2
quan-binh-thanh,Căn hộ cao cấp gần trung tâm bệnh viện trường học siêu thị thuận tiện và tiện ích,2,2,Không xác định,Để trống,Sổ hồng,--,--,77 m²,--,--,--,--,,"3,15 tỷ","40,9 triệu/m²"
quan-binh-thanh,"Bán căn hộ Saigonres 3 phòng ngủ, tầng thấp. Diện tích 87m2, Tầng thấp. full nội thất ",3,2,Không xác định,Để trống,Sổ hồng,--,--,87 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","3,65 tỷ",42 triệu/m²
quan-binh-thanh,"Bán căn hộ The Morning star 3 phòng ngủ, 2 nhà vệ sinh",3,2,Không xác định,Để trống,Sổ hồng,--,--,140 m²,--,--,--,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","3,74 tỷ","26,7 triệu/m²"
quan-binh-thanh,"Chính chủ bán căn hộ chung cư City Garden. tòa Avenue, trung tâm quận Bình Thạnh",2,2,Không xác định,Đang ở,Sổ hồng,--,--,103 m²,--,--,--,--,"Tên dự án:. City Garden. Vị trí:. 59 Ngô Tất Tố, phường 21, Bình Thạnh, Hồ Chí Minh, Việt Nam. Chủ đầu tư:. Công ty Cổ phần Phát triển Tài trợ Địa ốc RC (Refico). Quy mô:. 6 block, 927 căn hộ. Xem chi tiết","6,5 tỷ","63,1 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Đinh Tiên Hoàng, Phường 1, Bình Thạnh",2,2,Tây,Để trống,Sổ hồng,1 trệt + 1 lầu,"87,7 m²","148,3 m²",20.22 m,3.99 m,3.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","7,2 tỷ","82,1 triệu/m²"
quan-binh-thanh,Bán căn hộ chung cư The Manor 1 Quận Bình Thạnh - Sổ hồng riêng chính chủ,2,2,Không xác định,Để trống,Sổ hồng,--,--,"98,3 m²",--,--,--,--,,"4,5 tỷ","45,8 triệu/m²"
quan-binh-thanh,Bán nhà hẻm quận Bình Thạnh - Thiết kế hiện đại - Dân Cư Hiện Hữu,2,1,Nam,Để trống,Khác,1 trệt + 1 lầu,"60,6 m²","94,3 m²",16.8 m,3.8 m,2.68 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi",6 tỷ,99 triệu/m²
quan-binh-thanh,"Bán nhà hẻm đường Trần Bình Trọng, Quận Bình Thạnh",5,2,T.Bắc,Để trống,Sổ hồng,"1 trệt, 1 lửng",71 m²,76 m²,19.69 m,3.83 m,3.5 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Hẻm thông. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","5,9 tỷ","83,1 triệu/m²"
quan-binh-thanh,Bán nhà riêng Quận Bình Thạnh - Hẻm xe hơi đường Nơ Trang Long,5,6,T.Nam,Đang ở,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",50 m²,186 m²,13.0 m,4.0 m,5.0 m,--,,"8,2 tỷ",164 triệu/m²
quan-binh-thanh,"Bán nhà nát hẻm đường Hoàng Hoa Thám, Phường 6, Bình Thạnh",2,2,T.Bắc,Để trống,Sổ hồng,1 trệt + 1 lầu,"67,3 m²","107,8 m²",20.57 m,3.3 m,3.05 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","5,2 tỷ","77,3 triệu/m²"
quan-binh-thanh,Bán nhà mới Quận Bình Thạnh - Nhà hẻm cụt an ninh đường Phan Văn Trị,2,1,T.Nam,Để trống,Sổ hồng,1 trệt + 1 lầu,"22,7 m²","45,4 m²",8.78 m,2.91 m,2.0 m,--,,"2,97 tỷ","130,8 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm quận Bình Thạnh, - Khu dân cư an ninh, yên tĩnh",4,4,Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","49,5 m²",164 m²,12.39 m,4.0 m,3.47 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","8,065 tỷ","162,9 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm đường Vũ Tùng, Phường 2, Hẻm thông, giáp quận 1. ",5,4,Đ.Nam,Để trống,Sổ hồng,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu","59,3 m²",203 m²,13.31 m,4.3 m,6.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi",8 tỷ,"134,9 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm quận Bình Thạnh, - Khu dân cư an ninh, yên tĩnh",1,1,T.Nam,Để trống,Sổ hồng,1 trệt,"23,9 m²","46,7 m²",7.24 m,3.45 m,1.35 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","2,45 tỷ","102,5 triệu/m²"
quan-binh-thanh,Bán nhà hẻm Nơ Trang Long Phường 13 Bình Thạnh,2,2,Tây,Để trống,Sổ hồng,1 trệt + 1 lầu,"20,3 m²","40,6 m²",7.5 m,3.1 m,3.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Gần trường học","2,4 tỷ","118,2 triệu/m²"
quan-binh-thanh,"Bán nhà hẻm Nơ Trang Long, Phường 13. Khu dân cư yên tĩnh",6,5,Bắc,Để trống,Sổ hồng,1 trệt + 2 lầu,"40,3 m²","108,1 m²",9.2 m,4.5 m,4.0 m,--,"Gần chợ, siêu thị. Gần công viên, trung tâm. Di chuyển thuận tiện ra trung tâm. Sân để xe rộng rãi","5,2 tỷ",129 triệu/m²
